"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_face_pair_verification_8.csv -cdn -m",,,,"Date:","03 Aug 2015 11:53:24 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
1.005,0.879,86.181,11.935,0.0,0.0,638976.0,4096.0,4792.0,1110.0,14755856384.0,2552070144.0,5095698432.0,10992017408.0
0.874,1.124,85.893,11.985,0.0,0.125,606208.0,28672.0,5933.0,1004.0,14755790848.0,2552070144.0,5090054144.0,10997727232.0
1.378,0.627,85.840,12.155,0.0,0.0,450560.0,143360.0,10484.0,2238.0,14756356096.0,2552078336.0,5090312192.0,10996895744.0
1.498,1.248,85.393,11.860,0.0,0.0,630784.0,0.0,12324.0,1536.0,14756093952.0,2552078336.0,5094289408.0,10993180672.0
1.122,1.122,85.287,12.344,0.0,0.125,549888.0,2860032.0,2227.0,798.0,14756360192.0,2552090624.0,5094858752.0,10992332800.0
1.125,1.375,85.500,12.0,0.0,0.0,569344.0,139264.0,2169.0,608.0,14756188160.0,2552090624.0,5096476672.0,10990886912.0
1.375,1.0,85.750,11.875,0.0,0.0,700416.0,0.0,7135.0,9354.0,14755819520.0,2552225792.0,5097091072.0,10990505984.0
1.128,1.003,85.840,12.030,0.0,0.0,548864.0,90112.0,3855.0,978.0,14755401728.0,2552233984.0,5097889792.0,10990116864.0
1.252,1.001,85.982,11.765,0.0,0.0,647168.0,0.0,99281.0,7200.0,14757318656.0,2552233984.0,5102063616.0,10984026112.0
1.128,0.627,85.840,12.406,0.0,0.0,552960.0,2813952.0,14994.0,13586.0,14757433344.0,2552246272.0,5101154304.0,10984808448.0
2.128,0.876,84.981,11.890,0.0,0.125,638976.0,0.0,3212.0,672.0,14761254912.0,2552246272.0,5098536960.0,10983604224.0
2.0,2.0,83.750,12.125,0.0,0.125,643072.0,0.0,3274.0,630.0,14758739968.0,2552246272.0,5102927872.0,10981728256.0
1.491,1.242,83.354,13.789,0.0,0.124,552960.0,208896.0,4284.0,756.0,14759411712.0,2552254464.0,5098811392.0,10985164800.0
0.876,1.126,81.727,16.270,0.0,0.0,544768.0,1286144.0,34743.0,970.0,14758842368.0,2552254464.0,5099737088.0,10984808448.0
1.122,0.748,84.913,13.092,0.0,0.125,356352.0,4321280.0,3548.0,586.0,14758436864.0,2552262656.0,5100580864.0,10984361984.0
1.0,1.500,84.500,13.0,0.0,0.0,524288.0,1593344.0,4822.0,1468.0,14758481920.0,2552262656.0,5103792128.0,10981105664.0
1.001,1.627,85.232,12.140,0.0,0.0,241664.0,2134016.0,2890.0,1658.0,14760091648.0,2552262656.0,5104734208.0,10978553856.0
1.498,0.874,80.774,16.854,0.0,0.0,398336.0,1025024.0,10002.0,730.0,14761316352.0,2552270848.0,5106790400.0,10975264768.0
1.250,1.125,76.750,20.875,0.0,0.0,516096.0,2088960.0,94448.0,1718.0,14761050112.0,2552270848.0,5104246784.0,10978074624.0
1.001,0.876,80.976,17.146,0.0,0.0,212992.0,4075520.0,12393.0,464.0,14760497152.0,2552279040.0,5104640000.0,10978226176.0
1.005,0.628,68.970,29.397,0.0,0.0,507904.0,1077248.0,3425.0,722.0,14760411136.0,2552279040.0,5108342784.0,10974609408.0
1.496,0.748,85.037,12.594,0.0,0.125,401408.0,2678784.0,3063.0,1212.0,14761234432.0,2552279040.0,5103460352.0,10978668544.0
1.178,1.178,71.731,25.913,0.0,0.0,462848.0,1236992.0,5564.0,1024.0,14761959424.0,2552287232.0,5099978752.0,10981416960.0
0.801,0.267,82.911,15.888,0.0,0.134,425984.0,1052672.0,10449.0,746.0,14761594880.0,2552287232.0,5102649344.0,10979110912.0
1.003,0.752,85.213,13.033,0.0,0.0,278528.0,2879488.0,5446.0,868.0,14760022016.0,2552299520.0,5105807360.0,10977513472.0
1.868,0.747,85.305,11.955,0.0,0.125,467968.0,279552.0,4055.0,1210.0,14760796160.0,2552299520.0,5106061312.0,10976485376.0
1.131,1.131,85.804,11.935,0.0,0.0,380928.0,0.0,9355.0,25050.0,14761058304.0,2552299520.0,5105803264.0,10976481280.0
1.126,0.876,85.857,12.015,0.0,0.125,155648.0,32768.0,1789.0,488.0,14760980480.0,2552307712.0,5106790400.0,10975563776.0
1.875,0.750,85.375,12.0,0.0,0.0,450560.0,0.0,74964.0,245996.0,14768898048.0,2552307712.0,5103136768.0,10971299840.0
1.373,1.124,85.393,11.985,0.0,0.125,598016.0,1908736.0,27349.0,111795.0,14772256768.0,2552320000.0,5105111040.0,10965954560.0
1.377,1.126,85.607,11.765,0.0,0.125,606208.0,0.0,7264.0,1140.0,14772903936.0,2552320000.0,5106135040.0,10964283392.0
0.998,1.247,85.786,11.970,0.0,0.0,598016.0,28672.0,955.0,152.0,14772174848.0,2552320000.0,5106995200.0,10964152320.0
1.250,1.375,85.625,11.750,0.0,0.0,569344.0,57344.0,2988.0,1070.0,14771576832.0,2552328192.0,5111238656.0,10960498688.0
1.373,1.124,85.518,11.985,0.0,0.0,626688.0,0.0,54656.0,452.0,14771765248.0,2552328192.0,5111877632.0,10959671296.0
1.0,1.250,85.250,12.500,0.0,0.0,517120.0,2905088.0,4984.0,746.0,14771675136.0,2552344576.0,5107539968.0,10964082688.0
0.875,0.625,86.250,12.0,0.0,0.250,634880.0,0.0,1343.0,218.0,14772375552.0,2552344576.0,5109923840.0,10960998400.0
1.504,1.128,85.714,11.654,0.0,0.0,622592.0,0.0,2756.0,756.0,14773248000.0,2552344576.0,5110976512.0,10959073280.0
1.005,1.005,86.055,11.935,0.0,0.0,630784.0,40960.0,8031.0,1970.0,14773387264.0,2552352768.0,5113839616.0,10956062720.0
1.250,1.0,85.750,11.875,0.0,0.125,630784.0,0.0,97306.0,5882.0,14774484992.0,2552352768.0,5108682752.0,10960121856.0
1.003,0.877,85.589,12.531,0.0,0.0,475136.0,3035136.0,4852.0,512.0,14774517760.0,2552369152.0,5109399552.0,10959355904.0
1.252,1.001,85.732,11.890,0.0,0.125,606208.0,0.0,3952.0,874.0,14773809152.0,2552369152.0,5113856000.0,10955608064.0
3.004,2.003,83.104,11.765,0.0,0.125,630784.0,20480.0,2053.0,446.0,14773133312.0,2552369152.0,5115404288.0,10954735616.0
1.494,1.121,83.811,13.574,0.0,0.0,503808.0,106496.0,4065.0,732.0,14773153792.0,2552377344.0,5116096512.0,10954014720.0
1.122,1.247,85.661,11.845,0.0,0.125,688128.0,0.0,9476.0,636.0,14773637120.0,2552377344.0,5116452864.0,10953175040.0
1.623,0.999,85.144,12.235,0.0,0.0,466944.0,2908160.0,3294.0,1506.0,14774841344.0,2552401920.0,5112565760.0,10955833344.0
1.498,0.999,85.393,11.985,0.0,0.125,753664.0,0.0,5564.0,882.0,14774140928.0,2552537088.0,5116788736.0,10952175616.0
1.255,0.878,85.696,12.171,0.0,0.0,475136.0,131072.0,7310.0,5916.0,14774009856.0,2552553472.0,5121339392.0,10947739648.0
0.877,0.877,86.216,11.905,0.0,0.125,721920.0,78848.0,2147.0,856.0,14774681600.0,2552680448.0,5119160320.0,10949120000.0
1.003,0.877,86.216,11.905,0.0,0.0,626688.0,0.0,85272.0,2802.0,14775951360.0,2552680448.0,5118693376.0,10948317184.0
1.255,0.753,85.822,12.171,0.0,0.0,536576.0,2740224.0,7037.0,772.0,14775545856.0,2552692736.0,5120913408.0,10946490368.0
1.377,1.126,85.732,11.765,0.0,0.0,569344.0,135168.0,3138.0,842.0,14775885824.0,2552692736.0,5124255744.0,10942808064.0
1.370,1.245,84.807,12.578,0.0,0.0,593920.0,155648.0,3263.0,678.0,14776328192.0,2552700928.0,5120454656.0,10946158592.0
1.500,1.250,85.500,11.750,0.0,0.0,589824.0,12288.0,3373.0,832.0,14776508416.0,2552700928.0,5121003520.0,10945429504.0
1.001,1.001,85.982,11.890,0.0,0.125,638976.0,0.0,36346.0,706.0,14775668736.0,2552700928.0,5122207744.0,10945064960.0
1.004,0.878,85.822,12.171,0.0,0.125,557056.0,2895872.0,4303.0,1680.0,14776254464.0,2552717312.0,5122535424.0,10944135168.0
1.746,1.122,85.162,11.970,0.0,0.0,610304.0,8192.0,2017.0,598.0,14776811520.0,2552717312.0,5123100672.0,10943012864.0
1.627,1.252,84.981,12.015,0.0,0.125,602112.0,69632.0,7042.0,2256.0,14777647104.0,2552725504.0,5123244032.0,10942025728.0
0.877,1.128,85.965,12.030,0.0,0.0,594944.0,107520.0,8801.0,598.0,14778187776.0,2552725504.0,5128237056.0,10936492032.0
1.617,1.493,85.199,11.692,0.0,0.0,675840.0,0.0,73922.0,2254.0,14778327040.0,2552725504.0,5122920448.0,10941669376.0
1.252,1.001,84.355,13.392,0.0,0.0,548864.0,3465216.0,31560.0,820.0,14777913344.0,2552741888.0,5123997696.0,10940989440.0
1.004,0.878,85.069,13.049,0.0,0.0,364544.0,3960832.0,2954.0,680.0,14778441728.0,2552741888.0,5125906432.0,10938552320.0
1.498,1.124,84.519,12.859,0.0,0.0,409600.0,1527808.0,3380.0,1220.0,14778695680.0,2552741888.0,5121560576.0,10942644224.0
1.247,1.372,78.304,19.077,0.0,0.0,376832.0,667648.0,5095.0,908.0,14778781696.0,2552750080.0,5129625600.0,10934484992.0
1.250,0.875,79.875,18.0,0.0,0.0,516096.0,1372160.0,11363.0,832.0,14776143872.0,2552750080.0,5132103680.0,10934644736.0
1.248,0.874,84.769,13.109,0.0,0.0,290816.0,1732608.0,2958.0,690.0,14776668160.0,2552758272.0,5127446528.0,10938769408.0
1.131,0.754,85.050,13.065,0.0,0.0,394240.0,2454528.0,5624.0,872.0,14776377344.0,2552762368.0,5126209536.0,10940293120.0
0.998,1.496,84.788,12.594,0.0,0.125,495616.0,3092480.0,2347.0,19732.0,14776193024.0,2552762368.0,5128912896.0,10937774080.0
1.496,1.122,79.177,18.204,0.0,0.0,344064.0,3932160.0,4909.0,654.0,14775943168.0,2552770560.0,5128015872.0,10938912768.0
1.373,0.999,81.024,16.479,0.0,0.125,479232.0,827392.0,100344.0,8216.0,14776135680.0,2552770560.0,5131333632.0,10935402496.0
1.377,0.876,85.732,11.890,0.0,0.125,393216.0,532480.0,12970.0,376625.0,14786875392.0,2552770560.0,5126090752.0,10929905664.0
1.244,0.995,85.572,12.189,0.0,0.0,217088.0,2056192.0,5758.0,169823.0,14790533120.0,2552778752.0,5128138752.0,10924191744.0
3.129,2.128,82.728,12.015,0.0,0.0,565248.0,28672.0,4539.0,132817.0,14794776576.0,2552778752.0,5126893568.0,10921193472.0
1.248,1.373,85.643,11.735,0.0,0.0,585728.0,32768.0,12858.0,250152.0,14800564224.0,2552786944.0,5125718016.0,10916573184.0
1.124,1.373,85.268,12.235,0.0,0.0,651264.0,163840.0,56887.0,776.0,14801174528.0,2552786944.0,5131571200.0,10910109696.0
1.373,0.999,85.019,12.609,0.0,0.0,536576.0,36864.0,3271.0,880.0,14800822272.0,2552791040.0,5136375808.0,10905653248.0
1.496,1.122,85.037,12.344,0.0,0.0,557056.0,2490368.0,1720.0,422.0,14800146432.0,2552795136.0,5134651392.0,10908049408.0
1.504,1.504,85.338,11.654,0.0,0.0,667648.0,0.0,4554.0,954.0,14800908288.0,2552795136.0,5135360000.0,10906578944.0
1.250,1.125,85.625,11.875,0.0,0.125,574464.0,132096.0,3646.0,700.0,14801518592.0,2552803328.0,5135024128.0,10906296320.0
1.003,0.752,86.216,12.030,0.0,0.0,602112.0,0.0,85674.0,954.0,14801625088.0,2552803328.0,5132881920.0,10908332032.0
1.250,1.250,85.625,11.750,0.0,0.125,626688.0,8192.0,4499.0,446.0,14802288640.0,2552803328.0,5131808768.0,10908741632.0
1.373,1.124,85.518,11.985,0.0,0.0,585728.0,2904064.0,2842.0,908.0,14802837504.0,2552819712.0,5135183872.0,10904801280.0
1.750,1.125,85.125,12.0,0.0,0.0,581632.0,28672.0,10491.0,8070.0,14801760256.0,2552819712.0,5134483456.0,10906578944.0
1.370,1.494,85.430,11.706,0.0,0.0,589824.0,40960.0,3697.0,1438.0,14802214912.0,2552827904.0,5135298560.0,10905300992.0
0.877,1.003,85.088,13.033,0.0,0.0,696320.0,1990656.0,8518.0,218.0,14803111936.0,2552975360.0,5137141760.0,10902413312.0
0.873,1.122,85.910,11.970,0.0,0.125,569344.0,0.0,4554.0,570.0,14802788352.0,2552975360.0,5137600512.0,10902278144.0
1.377,1.252,85.482,11.890,0.0,0.0,684032.0,0.0,2743.0,750.0,14802735104.0,2553110528.0,5138948096.0,10900848640.0
1.252,1.001,85.607,12.140,0.0,0.0,512000.0,0.0,10354.0,11656.0,14804226048.0,2553110528.0,5136154624.0,10902151168.0
1.378,0.501,85.589,12.531,0.0,0.0,160768.0,103424.0,1806.0,522.0,14804049920.0,2553118720.0,5134323712.0,10904150016.0
2.003,1.252,84.731,12.015,0.0,0.0,397312.0,2179072.0,79362.0,7455.0,14803488768.0,2553126912.0,5137481728.0,10901544960.0
2.757,1.504,84.211,11.529,0.0,0.0,626688.0,0.0,26655.0,512.0,14804017152.0,2553126912.0,5138632704.0,10899865600.0
1.494,1.619,84.932,11.955,0.0,0.0,536576.0,143360.0,6656.0,1006.0,14804488192.0,2553126912.0,5141282816.0,10896744448.0
1.993,1.619,84.558,11.706,0.0,0.125,630784.0,32768.0,3547.0,1546.0,14805508096.0,2553126912.0,5138616320.0,10898391040.0
1.003,0.752,86.216,12.030,0.0,0.0,561152.0,65536.0,3417.0,768.0,14805626880.0,2553135104.0,5141127168.0,10895753216.0
1.873,1.248,84.519,12.360,0.0,0.0,548864.0,2830336.0,33702.0,682.0,14805319680.0,2553151488.0,5145174016.0,10891997184.0
0.627,1.003,86.216,12.030,0.0,0.125,667648.0,0.0,2995.0,452.0,14806106112.0,2553151488.0,5145751552.0,10890633216.0
1.250,1.250,85.625,11.875,0.0,0.0,590848.0,99328.0,3107.0,598.0,14805696512.0,2553151488.0,5143175168.0,10893619200.0
1.498,1.248,85.268,11.860,0.0,0.125,630784.0,0.0,3370.0,596.0,14807314432.0,2553151488.0,5145702400.0,10889474048.0
1.375,0.875,85.750,12.0,0.0,0.0,569344.0,49152.0,10147.0,412.0,14808174592.0,2553159680.0,5140013056.0,10894295040.0
1.358,1.975,84.198,12.222,0.0,0.247,598016.0,2904064.0,98054.0,6066.0,14807646208.0,2553176064.0,5145194496.0,10889625600.0
1.500,0.625,86.125,11.750,0.0,0.0,630784.0,0.0,3105.0,294.0,14808662016.0,2553176064.0,5146968064.0,10886836224.0
1.247,0.998,85.786,11.845,0.0,0.125,610304.0,0.0,3308.0,748.0,14808076288.0,2553176064.0,5147463680.0,10886926336.0
2.494,2.369,83.167,11.970,0.0,0.0,603136.0,50176.0,2996.0,336.0,14807961600.0,2553176064.0,5145288704.0,10889216000.0
1.377,0.876,85.982,11.765,0.0,0.0,589824.0,45056.0,2987.0,804.0,14808326144.0,2553184256.0,5147738112.0,10886393856.0
1.375,0.750,85.250,12.375,0.0,0.250,552960.0,3194880.0,31011.0,3162.0,14808584192.0,2553200640.0,5152006144.0,10881851392.0
1.382,0.754,83.166,14.573,0.0,0.126,462848.0,3092480.0,5729.0,1910.0,14809145344.0,2553212928.0,5147164672.0,10886119424.0
1.125,1.125,84.750,12.875,0.0,0.125,507904.0,1835008.0,3542.0,446.0,14808600576.0,2553212928.0,5150482432.0,10883346432.0
1.498,1.248,84.395,12.859,0.0,0.0,319488.0,1744896.0,29227.0,22004.0,14807203840.0,2553221120.0,5151834112.0,10883383296.0
1.377,1.001,82.228,15.394,0.0,0.0,480256.0,1799168.0,6804.0,664.0,14808092672.0,2553229312.0,5150674944.0,10883645440.0
1.003,1.003,84.461,13.534,0.0,0.0,348160.0,4067328.0,90310.0,1504.0,14808465408.0,2553237504.0,5147164672.0,10886774784.0
1.373,0.874,83.396,14.232,0.0,0.125,516096.0,1130496.0,10271.0,530.0,14808371200.0,2553237504.0,5153636352.0,10880397312.0
1.493,1.368,83.582,13.557,0.0,0.0,524288.0,974848.0,6838.0,898.0,14809645056.0,2553237504.0,5146906624.0,10885853184.0
1.124,1.124,84.020,13.733,0.0,0.0,458752.0,1523712.0,1247.0,494.0,14809493504.0,2553237504.0,5145640960.0,10887270400.0
1.868,0.996,82.192,14.944,0.0,0.0,331776.0,860160.0,15543.0,4370.0,14811570176.0,2553245696.0,5147983872.0,10882842624.0
1.619,0.996,80.946,16.438,0.0,0.0,495616.0,4063232.0,30674.0,654.0,14812229632.0,2553253888.0,5154598912.0,10875559936.0
1.124,1.373,85.393,12.110,0.0,0.0,389120.0,864256.0,3911.0,1622.0,14813724672.0,2553253888.0,5149835264.0,10878828544.0
1.124,1.124,85.643,12.110,0.0,0.0,430080.0,155648.0,5024.0,664.0,14813233152.0,2553253888.0,5156360192.0,10872795136.0
1.487,2.230,82.652,13.507,0.0,0.124,353280.0,1094656.0,5565.0,2290.0,14812667904.0,2553262080.0,5150666752.0,10879045632.0
1.248,0.749,83.396,14.607,0.0,0.0,434176.0,606208.0,1481.0,418.0,14813347840.0,2553266176.0,5151059968.0,10877968384.0
1.366,1.366,84.969,12.298,0.0,0.0,299008.0,2805760.0,61807.0,20778.0,14812897280.0,2553278464.0,5152481280.0,10876985344.0
1.248,1.373,85.518,11.860,0.0,0.0,520192.0,0.0,28856.0,712.0,14813347840.0,2553278464.0,5151174656.0,10877841408.0
0.996,1.370,85.679,11.955,0.0,0.0,659456.0,4096.0,7060.0,748.0,14813589504.0,2553278464.0,5151797248.0,10876977152.0
1.498,1.124,85.268,11.985,0.0,0.125,602112.0,28672.0,3194.0,1262.0,14813675520.0,2553278464.0,5157552128.0,10871136256.0
1.247,1.247,85.536,11.970,0.0,0.0,548864.0,61440.0,3902.0,1476.0,14813507584.0,2553286656.0,5154488320.0,10874359808.0
1.372,0.748,85.411,12.344,0.0,0.125,524288.0,2691072.0,8982.0,606.0,14813097984.0,2553298944.0,5160501248.0,10868744192.0
1.372,1.247,85.411,11.970,0.0,0.0,626688.0,0.0,3981.0,976.0,14813691904.0,2553298944.0,5159911424.0,10868740096.0
1.132,0.755,86.289,11.824,0.0,0.0,599040.0,218112.0,2788.0,588.0,14813573120.0,2553298944.0,5157310464.0,10871459840.0
0.993,1.737,85.112,12.035,0.0,0.124,536576.0,8192.0,7670.0,8170.0,14689579008.0,2553298944.0,5157863424.0,10994900992.0
1.502,0.876,84.856,12.766,0.0,0.0,565248.0,77824.0,1681.0,446.0,14690357248.0,2553307136.0,5160562688.0,10991415296.0
1.378,0.627,85.714,12.155,0.0,0.125,507904.0,2772992.0,99987.0,7754.0,14690676736.0,2553319424.0,5157662720.0,10993983488.0
0.999,0.999,85.893,11.985,0.0,0.125,630784.0,0.0,6562.0,620.0,14690889728.0,2553319424.0,5158846464.0,10992586752.0
1.378,1.003,85.840,11.779,0.0,0.0,606208.0,0.0,5295.0,812.0,14691041280.0,2553319424.0,5161750528.0,10989531136.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_face_pair_verification_8.csv -cdn -m",,,,"Date:","03 Aug 2015 14:22:01 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
1.697,10.127,85.416,2.730,0.000,0.031,1515524.546,474414.034,0.0,0.0,16390287360.0,2640441344.0,7030251520.0,7334662144.0
15.433,42.158,42.284,0.0,0.0,0.125,0.0,36864.0,4174.0,2292.0,16459968512.0,2640441344.0,7032995840.0,7262236672.0
2.141,89.673,8.186,0.0,0.0,0.0,0.0,5472256.0,3628.0,1347.0,16460832768.0,2640441344.0,7029653504.0,7264714752.0
2.256,66.667,30.952,0.125,0.0,0.0,4096.0,16384.0,34114.0,3698.0,16471904256.0,2640445440.0,7029637120.0,7253655552.0
3.145,90.440,6.415,0.0,0.0,0.0,0.0,0.0,17418.0,2432.0,16474513408.0,2640445440.0,7029956608.0,7250726912.0
3.008,62.657,33.083,1.253,0.0,0.0,2048.0,2709504.0,7286.0,2440.0,16486191104.0,2640453632.0,7027716096.0,7241281536.0
2.764,88.065,9.171,0.0,0.0,0.0,0.0,0.0,3691.0,1565.0,16485134336.0,2640453632.0,7027499008.0,7242555392.0
3.141,63.945,32.663,0.251,0.0,0.0,0.0,831488.0,38548.0,1559.0,16491704320.0,2640453632.0,7031070720.0,7232413696.0
2.270,87.011,10.719,0.0,0.0,0.0,0.0,233472.0,24040.0,2250.0,16491425792.0,2640453632.0,7029301248.0,7234461696.0
