"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_watermark_1.csv -cdn -m",,,,"Date:","02 Aug 2015 13:47:10 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
10.461,17.435,69.116,2.740,0.0,0.249,22880256.0,0.0,15951.0,3753.0,17984065536.0,1682591744.0,13504937984.0,224047104.0
9.470,14.141,76.136,0.0,0.0,0.253,0.0,0.0,3514.0,4077.0,17982652416.0,1682591744.0,13506859008.0,223539200.0
8.701,14.880,76.419,0.0,0.0,0.0,0.0,155648.0,5484.0,2672.0,17982943232.0,1678770176.0,13491539968.0,242388992.0
21.447,14.594,63.579,0.254,0.0,0.127,4096.0,466944.0,15765.0,6734.0,17985167360.0,1678770176.0,13493563392.0,238141440.0
8.906,14.504,75.573,0.763,0.0,0.254,0.0,253952.0,11215.0,2596.0,17984929792.0,1678774272.0,13495992320.0,235945984.0
8.920,14.950,76.005,0.0,0.0,0.126,0.0,0.0,11160.0,3389.0,17984462848.0,1678774272.0,13499199488.0,233205760.0
10.050,14.322,75.503,0.0,0.0,0.126,0.0,0.0,6568.0,5846.0,17984184320.0,1678774272.0,13501009920.0,231673856.0
8.145,14.035,72.932,4.762,0.0,0.125,0.0,25505792.0,4450.0,4085.0,17986265088.0,1678774272.0,13502185472.0,228417536.0
10.763,14.518,74.468,0.125,0.0,0.125,1024.0,111616.0,9974.0,6025.0,17989058560.0,1678774272.0,13503385600.0,224423936.0
9.811,13.836,74.969,1.258,0.0,0.126,0.0,487424.0,2962.0,2656.0,17988837376.0,1678782464.0,13506564096.0,221458432.0
8.842,15.691,75.218,0.125,0.0,0.125,24576.0,65536.0,16476.0,5226.0,17989681152.0,1678782464.0,13485154304.0,242024448.0
8.101,20.633,70.886,0.0,0.0,0.380,0.0,0.0,2514.0,2742.0,17988538368.0,1678782464.0,13487214592.0,241106944.0
9.698,19.773,70.025,0.504,0.0,0.0,73728.0,24014848.0,7942.0,9485.0,17989550080.0,1678782464.0,13488701440.0,238608384.0
10.289,20.326,68.758,0.125,0.0,0.502,1024.0,58368.0,40561.0,11712.0,17992282112.0,1678782464.0,13491118080.0,233459712.0
8.842,21.171,68.369,1.619,0.0,0.0,561152.0,450560.0,7659.0,3679.0,17996075008.0,1678786560.0,13492666368.0,228114432.0
9.649,19.674,70.301,0.125,0.0,0.251,8192.0,0.0,10220.0,3963.0,17996046336.0,1678786560.0,13495103488.0,225705984.0
13.688,21.420,62.231,2.281,0.0,0.380,417792.0,0.0,4251.0,3812.0,17909338112.0,1678786560.0,13497044992.0,310472704.0
9.762,20.901,66.208,3.004,0.0,0.125,25935872.0,266240.0,10058.0,6094.0,17910030336.0,1678786560.0,13498404864.0,308420608.0
10.566,21.006,68.050,0.252,0.0,0.126,1024.0,107520.0,7224.0,4884.0,17909600256.0,1678786560.0,13500534784.0,306720768.0
9.125,19.011,69.962,1.901,0.0,0.0,0.0,471040.0,3722.0,3143.0,17911312384.0,1678794752.0,13500719104.0,304816128.0
8.965,20.076,70.581,0.0,0.0,0.379,0.0,0.0,10398.0,4139.0,17910370304.0,1678794752.0,13503365120.0,303112192.0
9.375,20.375,70.125,0.0,0.0,0.125,0.0,0.0,3073.0,3379.0,17909411840.0,1678794752.0,13505794048.0,301641728.0
9.458,20.050,70.240,0.0,0.0,0.252,0.0,200704.0,6363.0,5378.0,17910628352.0,1678794752.0,13507170304.0,299048960.0
10.480,20.202,69.066,0.0,0.0,0.253,24576.0,16384.0,24648.0,5783.0,17909927936.0,1678794752.0,13510037504.0,296882176.0
9.937,19.497,69.308,1.006,0.0,0.252,0.0,417792.0,4860.0,4762.0,17909694464.0,1678802944.0,13511700480.0,295444480.0
8.816,20.151,70.781,0.0,0.0,0.252,0.0,0.0,11751.0,2362.0,17908559872.0,1678802944.0,13514072064.0,294207488.0
9.689,21.242,68.944,0.0,0.0,0.124,0.0,0.0,3806.0,3481.0,17910190080.0,1678802944.0,13514756096.0,291893248.0
9.434,20.0,70.566,0.0,0.0,0.0,0.0,114688.0,4355.0,4107.0,17910411264.0,1678802944.0,13517029376.0,289398784.0
10.705,20.025,68.892,0.126,0.0,0.252,1024.0,95232.0,9201.0,6005.0,17912393728.0,1678802944.0,13519007744.0,285437952.0
8.485,17.333,68.848,5.091,0.0,0.242,12161024.0,466944.0,4210.0,5449.0,17914716160.0,1678811136.0,13520080896.0,282034176.0
9.320,9.194,80.227,1.259,0.0,0.0,1245184.0,0.0,16489.0,3412.0,17913765888.0,1678811136.0,13521367040.0,281698304.0
10.050,11.558,69.598,8.668,0.0,0.126,9007104.0,0.0,4973.0,5482.0,17913081856.0,1678811136.0,13522456576.0,281292800.0
9.863,19.725,69.413,0.749,0.0,0.250,110592.0,1134592.0,4445.0,3318.0,17914978304.0,1678811136.0,13523382272.0,278470656.0
13.300,16.813,64.492,4.893,0.0,0.502,43130880.0,16384.0,22192.0,8441.0,17915027456.0,1678811136.0,13526925312.0,274878464.0
19.823,15.152,57.071,7.955,0.0,0.0,60171264.0,623616.0,10234.0,3901.0,17917636608.0,1678811136.0,13526679552.0,272515072.0
10.152,14.975,64.594,10.152,0.0,0.127,96468992.0,0.0,19929.0,4391.0,17916473344.0,1678811136.0,13526953984.0,273403904.0
11.494,14.049,63.857,10.089,0.0,0.511,100683776.0,0.0,5149.0,5368.0,17917571072.0,1678811136.0,13527920640.0,271339520.0
6.962,18.228,70.886,3.797,0.0,0.127,10764288.0,28442624.0,3112.0,2364.0,17916772352.0,1678811136.0,13529612288.0,270446592.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_watermark_1.csv -cdn -m",,,,"Date:","02 Aug 2015 13:48:21 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
2.178,1.237,95.964,0.611,0.000,0.010,181506.926,302602.379,0.0,0.0,17700536320.0,1678811136.0,13494034432.0,522260480.0
22.487,14.573,62.312,0.628,0.0,0.0,20480.0,376832.0,5288.0,3291.0,17797664768.0,1678811136.0,13429264384.0,489902080.0
7.384,14.643,77.847,0.0,0.0,0.125,0.0,4096.0,3325.0,3387.0,17868713984.0,1678811136.0,13429469184.0,418648064.0
8.249,15.355,76.269,0.0,0.0,0.127,4096.0,0.0,17153.0,4057.0,17873092608.0,1678811136.0,13430042624.0,413696000.0
18.444,17.691,63.614,0.125,0.0,0.125,0.0,53248.0,11920.0,11309.0,17876873216.0,1678811136.0,13430427648.0,409530368.0
11.995,17.551,69.697,0.758,0.0,0.0,0.0,937984.0,6295.0,6155.0,17876885504.0,1678819328.0,13432107008.0,407830528.0
26.493,19.527,51.368,2.239,0.0,0.373,0.0,544768.0,34495.0,5753.0,17916178432.0,1678823424.0,13432799232.0,367841280.0
26.541,19.245,53.836,0.0,0.0,0.377,0.0,20480.0,5233.0,3763.0,17934327808.0,1678823424.0,13434482688.0,348008448.0
10.414,18.695,70.640,0.0,0.0,0.251,0.0,0.0,10707.0,2996.0,17935495168.0,1678823424.0,13437046784.0,344276992.0
9.206,20.303,70.366,0.0,0.0,0.126,0.0,0.0,3699.0,4161.0,17937383424.0,1678823424.0,13438939136.0,340496384.0
9.836,19.546,69.987,0.252,0.0,0.378,114688.0,106496.0,6330.0,5446.0,17938075648.0,1678823424.0,13441200128.0,337543168.0
10.859,18.813,69.192,0.884,0.0,0.253,1024.0,488448.0,7682.0,4684.0,17938890752.0,1678823424.0,13442609152.0,335319040.0
9.698,19.144,70.403,0.504,0.0,0.252,4096.0,102400.0,4547.0,5353.0,17941192704.0,1678823424.0,13444345856.0,331280384.0
8.987,18.987,71.646,0.0,0.0,0.380,0.0,0.0,13982.0,3313.0,17940541440.0,1678823424.0,13446426624.0,329850880.0
10.276,18.797,70.802,0.0,0.0,0.125,0.0,0.0,3609.0,4151.0,17940807680.0,1678823424.0,13448708096.0,327303168.0
10.665,19.573,69.636,0.0,0.0,0.125,0.0,196608.0,8310.0,3981.0,17938898944.0,1678823424.0,13450862592.0,327057408.0
14.484,16.373,67.003,2.015,0.0,0.126,1024.0,12801024.0,13830.0,4336.0,17707040768.0,1678827520.0,13451096064.0,558678016.0
0.754,13.819,84.799,0.628,0.0,0.0,0.0,94208.0,12249.0,3915.0,17706340352.0,1678835712.0,13451788288.0,558678016.0
0.875,13.375,85.750,0.0,0.0,0.0,0.0,0.0,11353.0,3615.0,17706872832.0,1678835712.0,13451522048.0,558411776.0
0.631,15.025,84.343,0.0,0.0,0.0,0.0,0.0,4682.0,5654.0,17706508288.0,1678835712.0,13451550720.0,558747648.0
1.121,13.823,81.694,3.362,0.0,0.0,0.0,6918144.0,6870.0,4862.0,17706340352.0,1678835712.0,13451698176.0,558768128.0
