"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_1.csv -cdn -m",,,,"Date:","31 Jul 2015 21:08:21 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
4.030,2.519,93.451,0.0,0.0,0.0,0.0,12288.0,2063.0,1957.0,15073288192.0,890445824.0,16090107904.0,1341800448.0
0.996,1.370,97.136,0.498,0.0,0.0,0.0,57344.0,3008.0,1041.0,15073689600.0,890454016.0,16089657344.0,1341841408.0
1.245,1.245,97.509,0.0,0.0,0.0,0.0,249856.0,2503.0,2444.0,15073206272.0,890454016.0,16089788416.0,1342193664.0
2.005,1.629,96.115,0.251,0.0,0.0,0.0,253952.0,4877.0,2260.0,15076851712.0,890462208.0,16089567232.0,1338761216.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_1.csv -cdn -m",,,,"Date:","31 Jul 2015 21:11:43 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
6.471,1.669,90.803,1.046,0.000,0.011,857910.119,1107038.367,0.0,0.0,15091064832.0,890851328.0,16088989696.0,1324736512.0
11.097,1.621,87.157,0.0,0.0,0.125,0.0,0.0,2229.0,8696.0,15144075264.0,890851328.0,16089690112.0,1271025664.0
1.761,1.258,95.975,1.006,0.0,0.0,0.0,131072.0,3392.0,1983.0,15143735296.0,890859520.0,16096350208.0,1264697344.0
1.892,0.883,96.721,0.504,0.0,0.0,0.0,282624.0,11320.0,2654.0,15146696704.0,890867712.0,16091664384.0,1266413568.0
1.132,1.006,97.862,0.0,0.0,0.0,0.0,16384.0,6961.0,1881.0,15148044288.0,890867712.0,16075755520.0,1280974848.0
0.878,1.380,97.742,0.0,0.0,0.0,0.0,12288.0,4712.0,1695.0,15148441600.0,890867712.0,16075730944.0,1280602112.0
1.003,0.877,98.120,0.0,0.0,0.0,0.0,0.0,2537.0,1595.0,15147274240.0,890867712.0,16075739136.0,1281761280.0
0.883,0.631,98.487,0.0,0.0,0.0,0.0,139264.0,2618.0,2127.0,15147253760.0,890867712.0,16075743232.0,1281777664.0
1.995,1.746,95.137,1.122,0.0,0.0,0.0,307200.0,6362.0,2714.0,15150022656.0,890884096.0,16075751424.0,1278984192.0
1.006,0.629,98.239,0.0,0.0,0.126,1024.0,82944.0,2022.0,2404.0,15149608960.0,890884096.0,16075767808.0,1279381504.0
1.008,0.630,98.363,0.0,0.0,0.0,0.0,0.0,9636.0,1595.0,15150440448.0,890884096.0,16075780096.0,1278537728.0
1.001,1.126,97.872,0.0,0.0,0.0,0.0,0.0,7944.0,1631.0,15150186496.0,890884096.0,16075780096.0,1278791680.0
1.003,1.003,97.995,0.0,0.0,0.0,0.0,24576.0,2102.0,1485.0,15150301184.0,890884096.0,16075792384.0,1278664704.0
2.005,0.752,95.990,1.253,0.0,0.0,0.0,266240.0,5673.0,2909.0,15152783360.0,890900480.0,16075788288.0,1276170240.0
0.630,0.756,98.615,0.0,0.0,0.0,0.0,16384.0,38054.0,11443.0,15152635904.0,890900480.0,16075804672.0,1276301312.0
3.500,1.500,93.750,1.250,0.0,0.0,0.0,1212416.0,15687.0,5652.0,15160918016.0,890916864.0,16082964480.0,1260843008.0
3.657,2.144,92.182,2.018,0.0,0.0,0.0,2682880.0,4896.0,1041.0,15155679232.0,890933248.0,16075603968.0,1273425920.0
0.506,0.506,98.862,0.126,0.0,0.0,0.0,1093632.0,1601.0,2042.0,15155617792.0,890933248.0,16075759616.0,1273331712.0
3.262,0.878,89.711,6.148,0.0,0.0,0.0,53248.0,4541.0,2394.0,15156621312.0,890941440.0,16075853824.0,1272225792.0
0.758,1.010,98.232,0.0,0.0,0.0,1024.0,58368.0,2758.0,1221.0,15157161984.0,890941440.0,16075935744.0,1271603200.0
2.250,2.0,95.750,0.0,0.0,0.0,0.0,0.0,4779.0,2175.0,15156809728.0,890941440.0,16092078080.0,1255813120.0
0.628,1.256,97.487,0.628,0.0,0.0,0.0,393216.0,2298.0,3675.0,15157391360.0,890953728.0,16096423936.0,1250873344.0
0.882,1.134,97.607,0.378,0.0,0.0,0.0,385024.0,1619.0,1109.0,15096545280.0,890961920.0,16085245952.0,1322889216.0
2.879,1.377,94.368,1.377,0.0,0.0,0.0,348160.0,13738.0,2004.0,15098150912.0,890982400.0,16085266432.0,1321242624.0
0.753,1.129,98.118,0.0,0.0,0.0,0.0,16384.0,15606.0,1041.0,15099887616.0,890982400.0,16085692416.0,1319079936.0
0.755,1.006,98.239,0.0,0.0,0.0,0.0,12288.0,22491.0,1729.0,15100235776.0,890982400.0,16085577728.0,1318846464.0
0.750,1.250,97.875,0.0,0.0,0.125,0.0,0.0,18038.0,1109.0,15100928000.0,890982400.0,16085553152.0,1318178816.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_1.csv -cdn -m",,,,"Date:","31 Jul 2015 21:15:42 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
6.408,1.664,90.881,1.036,0.000,0.011,846162.441,1094576.381,0.0,0.0,15094083584.0,891699200.0,16091111424.0,1318748160.0
10.0,1.375,88.125,0.500,0.0,0.0,0.0,311296.0,22819.0,2426.0,15154176000.0,891703296.0,16092315648.0,1257447424.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_1.csv -cdn -m",,,,"Date:","31 Jul 2015 21:16:58 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
6.388,1.662,90.906,1.033,0.000,0.011,842457.704,1090289.668,0.0,0.0,15069863936.0,891899904.0,16104865792.0,1329012736.0
10.150,2.005,87.845,0.0,0.0,0.0,0.0,0.0,7057.0,1781.0,15124525056.0,891899904.0,16093216768.0,1286000640.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_1.csv -cdn -m",,,,"Date:","31 Jul 2015 21:20:38 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
6.333,1.655,90.975,1.026,0.000,0.011,832519.161,1079326.258,0.0,0.0,15084707840.0,893755392.0,16109203456.0,1307975680.0
10.075,2.363,87.562,0.0,0.0,0.0,0.0,4096.0,25703.0,2534.0,15137579008.0,893755392.0,16110841856.0,1253466112.0
2.270,1.009,96.595,0.0,0.0,0.126,0.0,0.0,12214.0,1515.0,15138791424.0,893755392.0,16112447488.0,1250648064.0
1.882,1.004,96.487,0.627,0.0,0.0,0.0,458752.0,6320.0,3064.0,15141941248.0,893759488.0,16108261376.0,1251680256.0
1.138,0.759,98.104,0.0,0.0,0.0,0.0,0.0,2767.0,2239.0,15142002688.0,893759488.0,16119992320.0,1239887872.0
1.131,0.879,97.864,0.126,0.0,0.0,9216.0,115712.0,24311.0,2713.0,15141937152.0,893759488.0,16093265920.0,1266679808.0
1.131,1.005,97.236,0.503,0.0,0.126,0.0,57344.0,4557.0,7619.0,15141658624.0,893767680.0,16093044736.0,1267171328.0
1.131,0.754,98.116,0.0,0.0,0.0,0.0,0.0,2978.0,2689.0,15141941248.0,893767680.0,16093134848.0,1266798592.0
1.633,0.754,95.226,2.387,0.0,0.0,0.0,1306624.0,13776.0,2108.0,15144083456.0,893767680.0,16093143040.0,1264648192.0
0.881,1.006,97.736,0.377,0.0,0.0,0.0,20480.0,9525.0,2499.0,15144132608.0,893767680.0,16105918464.0,1251823616.0
1.377,1.377,97.247,0.0,0.0,0.0,0.0,16384.0,9004.0,1853.0,15147450368.0,893767680.0,16107499520.0,1246924800.0
1.746,1.496,96.259,0.499,0.0,0.0,0.0,69632.0,9375.0,3409.0,15146246144.0,893775872.0,16107814912.0,1247805440.0
1.384,0.503,98.113,0.0,0.0,0.0,0.0,0.0,4374.0,1867.0,15145930752.0,893775872.0,16107761664.0,1248174080.0
1.384,1.006,96.981,0.629,0.0,0.0,0.0,266240.0,5068.0,2566.0,15146590208.0,893784064.0,16101335040.0,1253933056.0
2.136,1.884,95.980,0.0,0.0,0.0,0.0,0.0,6033.0,3998.0,15148535808.0,893784064.0,16105566208.0,1247756288.0
1.253,1.003,97.368,0.376,0.0,0.0,9728.0,202240.0,9426.0,1789.0,15148113920.0,893784064.0,16106037248.0,1247707136.0
1.387,0.504,98.108,0.0,0.0,0.0,0.0,0.0,3029.0,1697.0,15147511808.0,893784064.0,16093560832.0,1260785664.0
1.0,1.250,97.125,0.625,0.0,0.0,0.0,77824.0,9591.0,1449.0,15148507136.0,893792256.0,16093319168.0,1260023808.0
2.375,1.0,96.250,0.375,0.0,0.0,0.0,266240.0,4495.0,2348.0,15149899776.0,893800448.0,16093315072.0,1258627072.0
1.013,0.633,98.354,0.0,0.0,0.0,0.0,16384.0,19435.0,1595.0,15150510080.0,893800448.0,16093339648.0,1257992192.0
0.627,0.878,98.494,0.0,0.0,0.0,1024.0,123904.0,12419.0,1105.0,15149998080.0,893800448.0,16093343744.0,1258500096.0
1.382,1.256,97.362,0.0,0.0,0.0,0.0,28672.0,7633.0,2401.0,15091441664.0,893800448.0,16093347840.0,1317052416.0
1.008,1.008,97.733,0.252,0.0,0.0,0.0,45056.0,2233.0,883.0,15091621888.0,893808640.0,16093343744.0,1316868096.0
2.003,0.876,97.121,0.0,0.0,0.0,0.0,49152.0,6210.0,3607.0,15093669888.0,893808640.0,16093700096.0,1314463744.0
1.263,1.136,97.096,0.505,0.0,0.0,0.0,241664.0,965.0,883.0,15094706176.0,893816832.0,16118214656.0,1288904704.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_1.csv -cdn -m",,,,"Date:","31 Jul 2015 21:23:22 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
6.287,1.653,91.029,1.020,0.000,0.011,825099.491,1070935.678,0.0,0.0,15112437760.0,894255104.0,16107724800.0,1281224704.0
9.975,1.995,88.030,0.0,0.0,0.0,0.0,0.0,8919.0,1866.0,15164207104.0,894255104.0,16109481984.0,1227698176.0
1.263,1.010,97.727,0.0,0.0,0.0,0.0,0.0,1614.0,1261.0,15165206528.0,894255104.0,16111665152.0,1224515584.0
0.755,1.006,97.862,0.377,0.0,0.0,0.0,69632.0,7494.0,6681.0,15167143936.0,894263296.0,16110014464.0,1224220672.0
2.138,0.755,96.604,0.503,0.0,0.0,0.0,327680.0,15463.0,2638.0,15169740800.0,894267392.0,16110063616.0,1221570560.0
1.248,1.498,97.253,0.0,0.0,0.0,0.0,0.0,1747.0,1633.0,15170310144.0,894267392.0,16110112768.0,1220952064.0
0.506,0.632,98.862,0.0,0.0,0.0,0.0,28672.0,42723.0,2569.0,15170146304.0,894267392.0,16110149632.0,1221079040.0
1.131,1.256,97.613,0.0,0.0,0.0,0.0,0.0,3071.0,3151.0,15170043904.0,894267392.0,16110153728.0,1221177344.0
1.004,1.004,97.742,0.251,0.0,0.0,0.0,24576.0,1405.0,1321.0,15170523136.0,894275584.0,16110161920.0,1220681728.0
1.754,1.504,95.113,1.629,0.0,0.0,1024.0,1459200.0,4366.0,3337.0,15172460544.0,894300160.0,16110231552.0,1218650112.0
1.377,1.877,95.119,1.627,0.0,0.0,0.0,372736.0,3586.0,1549.0,15172849664.0,894300160.0,16110256128.0,1218236416.0
1.006,1.384,97.610,0.0,0.0,0.0,0.0,0.0,3672.0,1337.0,15174348800.0,894300160.0,16110075904.0,1216917504.0
2.396,1.513,96.091,0.0,0.0,0.0,0.0,0.0,1225.0,1025.0,15175213056.0,894300160.0,16110018560.0,1216110592.0
1.504,1.880,96.617,0.0,0.0,0.0,0.0,0.0,2096.0,1929.0,15175155712.0,894300160.0,16110022656.0,1216163840.0
2.500,1.0,95.0,1.500,0.0,0.0,0.0,286720.0,3520.0,2200.0,15176556544.0,894316544.0,16110059520.0,1214709760.0
1.627,1.001,97.247,0.125,0.0,0.0,1024.0,62464.0,10930.0,1929.0,15177408512.0,894316544.0,16110239744.0,1213677568.0
0.881,1.258,97.862,0.0,0.0,0.0,0.0,32768.0,13238.0,1395.0,15177908224.0,894316544.0,16110247936.0,1213169664.0
1.508,0.754,97.739,0.0,0.0,0.0,0.0,0.0,11321.0,1749.0,15177805824.0,894316544.0,16110252032.0,1213267968.0
1.770,0.632,97.219,0.379,0.0,0.0,0.0,16384.0,22478.0,2093.0,15177682944.0,894324736.0,16110444544.0,1213190144.0
2.509,1.129,94.856,1.506,0.0,0.0,0.0,507904.0,4031.0,2768.0,15178952704.0,894341120.0,16110575616.0,1211772928.0
1.008,1.134,97.859,0.0,0.0,0.0,0.0,0.0,3166.0,2625.0,15179231232.0,894341120.0,16110592000.0,1211478016.0
1.880,1.003,96.992,0.125,0.0,0.0,5120.0,107520.0,23812.0,1295.0,15179145216.0,894341120.0,16123121664.0,1199034368.0
0.627,1.380,97.992,0.0,0.0,0.0,0.0,36864.0,3372.0,4625.0,15118229504.0,894341120.0,16102871040.0,1280200704.0
1.004,0.878,98.118,0.0,0.0,0.0,0.0,0.0,2657.0,1433.0,15117598720.0,894341120.0,16094482432.0,1289220096.0
2.136,1.256,94.975,1.633,0.0,0.0,0.0,5279744.0,8726.0,2678.0,15119548416.0,894357504.0,16124661760.0,1257074688.0
0.630,1.134,96.599,1.637,0.0,0.0,0.0,1171456.0,4119.0,1429.0,15120068608.0,894357504.0,16114098176.0,1267118080.0
1.250,1.0,97.750,0.0,0.0,0.0,0.0,28672.0,8675.0,1429.0,15119929344.0,894357504.0,16114274304.0,1267081216.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_1.csv -cdn -m",,,,"Date:","31 Jul 2015 21:28:28 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
6.207,1.643,91.131,1.009,0.000,0.011,811220.507,1056222.620,0.0,0.0,15080210432.0,895447040.0,16113643520.0,1306341376.0
10.737,1.748,87.516,0.0,0.0,0.0,0.0,0.0,6991.0,6920.0,15133265920.0,895447040.0,16115359744.0,1251569664.0
2.008,0.878,97.114,0.0,0.0,0.0,0.0,0.0,2054.0,2199.0,15133458432.0,895447040.0,16115523584.0,1251213312.0
2.500,2.375,94.875,0.250,0.0,0.0,0.0,278528.0,4929.0,4257.0,15134965760.0,895447040.0,16115793920.0,1249435648.0
1.004,1.380,96.487,1.129,0.0,0.0,0.0,176128.0,2408.0,2061.0,15136231424.0,895455232.0,16115535872.0,1248419840.0
2.005,1.504,96.241,0.125,0.0,0.125,1024.0,128000.0,4593.0,2267.0,15138402304.0,895455232.0,16115716096.0,1246068736.0
0.882,0.756,98.363,0.0,0.0,0.0,0.0,0.0,3122.0,1557.0,15137533952.0,895455232.0,16115634176.0,1247019008.0
1.008,0.504,98.489,0.0,0.0,0.0,0.0,0.0,1682.0,2181.0,15137873920.0,895455232.0,16115548160.0,1246765056.0
3.141,1.256,95.603,0.0,0.0,0.0,0.0,0.0,4317.0,2860.0,15141359616.0,895455232.0,16115580928.0,1243246592.0
1.513,1.513,96.721,0.252,0.0,0.0,0.0,626688.0,8216.0,1189.0,15140413440.0,895463424.0,16115666944.0,1244098560.0
1.005,1.382,97.236,0.377,0.0,0.0,0.0,49152.0,19124.0,2569.0,15140274176.0,895471616.0,16115671040.0,1244225536.0
0.754,0.879,98.367,0.0,0.0,0.0,0.0,0.0,9816.0,1115.0,15139893248.0,895471616.0,16115687424.0,1244590080.0
1.385,0.882,97.607,0.0,0.0,0.126,0.0,0.0,22801.0,2639.0,15139778560.0,895471616.0,16115691520.0,1244700672.0
2.503,1.001,96.496,0.0,0.0,0.0,0.0,0.0,4797.0,3286.0,15142653952.0,895471616.0,16115691520.0,1241825280.0
1.129,0.878,97.240,0.753,0.0,0.0,0.0,253952.0,1670.0,1367.0,15143333888.0,895479808.0,16115777536.0,1241051136.0
0.756,1.008,97.481,0.756,0.0,0.0,5120.0,123904.0,24893.0,3137.0,15143890944.0,895488000.0,16115781632.0,1240481792.0
2.491,1.121,96.389,0.0,0.0,0.0,0.0,0.0,3686.0,8927.0,15143718912.0,895488000.0,16116039680.0,1240395776.0
1.134,0.630,98.237,0.0,0.0,0.0,0.0,0.0,3303.0,1655.0,15144312832.0,895488000.0,16116092928.0,1239748608.0
2.258,0.878,96.863,0.0,0.0,0.0,0.0,0.0,4478.0,2800.0,15146471424.0,895488000.0,16116092928.0,1237590016.0
0.629,0.881,94.843,3.648,0.0,0.0,0.0,1114112.0,13685.0,1633.0,15147134976.0,895492096.0,16116060160.0,1236955136.0
0.631,0.883,95.208,3.279,0.0,0.0,0.0,200704.0,9526.0,1751.0,15147335680.0,895549440.0,16116056064.0,1236701184.0
0.630,0.756,98.615,0.0,0.0,0.0,0.0,0.0,1625.0,1283.0,15148232704.0,895549440.0,16116088832.0,1235771392.0
0.755,0.881,98.365,0.0,0.0,0.0,0.0,0.0,1205.0,1025.0,15147913216.0,895549440.0,16116129792.0,1236049920.0
2.261,0.879,96.859,0.0,0.0,0.0,0.0,49152.0,5321.0,2722.0,15087554560.0,895549440.0,16116523008.0,1296015360.0
1.134,0.756,96.096,2.015,0.0,0.0,1024.0,340992.0,2605.0,2112.0,15087685632.0,895557632.0,16116457472.0,1295941632.0
0.875,2.0,96.625,0.500,0.0,0.0,0.0,94208.0,10355.0,1545.0,15089004544.0,895565824.0,16116412416.0,1294659584.0
1.004,0.627,98.369,0.0,0.0,0.0,0.0,0.0,3042.0,1455.0,15087763456.0,895565824.0,16116494336.0,1295818752.0
0.753,1.129,98.118,0.0,0.0,0.0,0.0,0.0,7760.0,1041.0,15088001024.0,895565824.0,16116637696.0,1295437824.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_1.csv -cdn -m",,,,"Date:","31 Jul 2015 21:29:32 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
6.190,1.641,91.152,1.007,0.000,0.010,808347.414,1052876.383,0.0,0.0,15120584704.0,895705088.0,16111083520.0,1268269056.0
10.050,2.010,87.940,0.0,0.0,0.0,0.0,0.0,3706.0,1627.0,15171645440.0,895705088.0,16113524736.0,1214767104.0
0.754,0.879,98.367,0.0,0.0,0.0,0.0,0.0,1169.0,1105.0,15172554752.0,895705088.0,16113393664.0,1213988864.0
1.877,1.126,96.871,0.125,0.0,0.0,0.0,147456.0,5605.0,2326.0,15173861376.0,895705088.0,16113594368.0,1212481536.0
3.157,1.768,95.076,0.0,0.0,0.0,0.0,36864.0,3149.0,1771.0,15175262208.0,895705088.0,16113934336.0,1210740736.0
1.128,1.504,96.366,1.003,0.0,0.0,0.0,393216.0,21974.0,1405.0,15175393280.0,895717376.0,16113463296.0,1211068416.0
1.126,1.126,97.622,0.0,0.0,0.125,0.0,16384.0,9829.0,1845.0,15175639040.0,895717376.0,16113344512.0,1210941440.0
0.874,1.373,97.753,0.0,0.0,0.0,0.0,0.0,22922.0,1115.0,15176085504.0,895717376.0,16113278976.0,1210560512.0
1.517,0.759,97.724,0.0,0.0,0.0,0.0,0.0,5122.0,3336.0,15177633792.0,895717376.0,16113299456.0,1208991744.0
0.882,0.756,98.363,0.0,0.0,0.0,0.0,249856.0,3998.0,2357.0,15178375168.0,895717376.0,16113303552.0,1208246272.0
1.134,0.756,97.985,0.126,0.0,0.0,1024.0,82944.0,24683.0,2623.0,15178465280.0,895717376.0,16113311744.0,1208147968.0
0.756,0.882,97.607,0.756,0.0,0.0,0.0,249856.0,1978.0,1865.0,15178248192.0,895733760.0,16113512448.0,1208147968.0
1.761,0.881,97.358,0.0,0.0,0.0,0.0,0.0,3149.0,8869.0,15177908224.0,895733760.0,16113524736.0,1208475648.0
3.769,1.005,95.226,0.0,0.0,0.0,0.0,0.0,4389.0,2582.0,15180472320.0,895733760.0,16116748288.0,1202688000.0
6.910,0.754,92.337,0.0,0.0,0.0,0.0,155648.0,7324.0,1227.0,15181484032.0,895733760.0,16113717248.0,1204707328.0
1.382,1.256,97.362,0.0,0.0,0.0,0.0,16384.0,12365.0,3715.0,15181406208.0,895733760.0,16113631232.0,1204871168.0
0.378,0.883,97.982,0.757,0.0,0.0,0.0,335872.0,5010.0,2048.0,15182032896.0,895741952.0,16113782784.0,1204084736.0
1.263,0.758,97.980,0.0,0.0,0.0,0.0,0.0,3089.0,2221.0,15182860288.0,895741952.0,16113844224.0,1203195904.0
2.013,0.629,97.358,0.0,0.0,0.0,0.0,0.0,3763.0,2062.0,15185121280.0,895741952.0,16113852416.0,1200926720.0
1.006,0.629,98.365,0.0,0.0,0.0,0.0,368640.0,2396.0,2554.0,15185981440.0,895741952.0,16113897472.0,1200021504.0
