"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_4.csv -cdn -m",,,,"Date:","02 Aug 2015 11:03:45 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
1.637,13.350,84.635,0.378,0.0,0.0,36864.0,0.0,12371.0,7734.0,16044032000.0,1674989568.0,13090299904.0,2586320896.0
1.389,14.520,83.965,0.126,0.0,0.0,41984.0,250880.0,20049.0,4617.0,16056422400.0,1674989568.0,13091037184.0,2573193216.0
1.372,13.591,84.788,0.249,0.0,0.0,1024.0,218112.0,4889.0,5488.0,16056213504.0,1674989568.0,13095878656.0,2568560640.0
2.494,14.214,82.668,0.623,0.0,0.0,167936.0,364544.0,16396.0,9752.0,16058417152.0,1674989568.0,13093548032.0,2568687616.0
3.161,13.780,81.922,1.011,0.0,0.126,41984.0,586752.0,47311.0,9467.0,16059691008.0,1674989568.0,13095120896.0,2565840896.0
3.526,13.728,81.864,0.882,0.0,0.0,12288.0,73728.0,14883.0,2731.0,16061321216.0,1674989568.0,13116555264.0,2542776320.0
2.264,13.585,83.774,0.377,0.0,0.0,8192.0,1077248.0,54510.0,5344.0,16060059648.0,1674989568.0,13106221056.0,2554372096.0
1.124,13.358,84.769,0.749,0.0,0.0,8192.0,57344.0,4883.0,3387.0,16060616704.0,1674989568.0,13088305152.0,2571730944.0
3.157,13.889,82.197,0.758,0.0,0.0,192512.0,274432.0,7596.0,4840.0,16050573312.0,1674989568.0,13098323968.0,2571755520.0
6.383,14.894,74.093,4.631,0.0,0.0,2814976.0,1614848.0,5064.0,5330.0,16008646656.0,1674997760.0,13111136256.0,2600861696.0
1.993,13.948,75.093,8.966,0.0,0.0,11346944.0,414720.0,7269.0,2729.0,15993733120.0,1675010048.0,13118627840.0,2608271360.0
1.009,13.115,85.876,0.0,0.0,0.0,40960.0,65536.0,10727.0,4844.0,15993966592.0,1675010048.0,13118910464.0,2607755264.0
1.256,13.693,84.799,0.251,0.0,0.0,74752.0,160768.0,4653.0,4965.0,15997530112.0,1675010048.0,13111185408.0,2611916800.0
2.128,13.267,80.100,4.380,0.0,0.125,45056.0,491520.0,8497.0,7248.0,15995924480.0,1675014144.0,13094133760.0,2630569984.0
1.870,14.090,82.918,1.122,0.0,0.0,242688.0,1377280.0,29186.0,4570.0,15998390272.0,1675018240.0,13087473664.0,2634760192.0
1.377,13.392,85.106,0.125,0.0,0.0,4096.0,12288.0,10865.0,4363.0,15998570496.0,1675018240.0,13093433344.0,2628620288.0
0.879,13.442,85.553,0.126,0.0,0.0,12288.0,0.0,15895.0,5460.0,15998619648.0,1675018240.0,13063827456.0,2658177024.0
1.005,13.317,85.427,0.251,0.0,0.0,37888.0,312320.0,2346.0,2361.0,15998857216.0,1675018240.0,13059792896.0,2661974016.0
1.880,13.283,83.960,0.877,0.0,0.0,131072.0,618496.0,10129.0,7179.0,15999651840.0,1675018240.0,13060014080.0,2660958208.0
2.117,13.823,83.437,0.623,0.0,0.0,48128.0,1854464.0,29422.0,3389.0,15999049728.0,1675018240.0,13088337920.0,2633236480.0
1.258,13.333,85.283,0.126,0.0,0.0,1024.0,218112.0,4756.0,5955.0,16006156288.0,1675018240.0,13088845824.0,2625622016.0
2.519,13.728,83.627,0.126,0.0,0.0,5120.0,197632.0,14141.0,2787.0,16004521984.0,1675018240.0,13085761536.0,2630340608.0
1.126,13.642,85.106,0.125,0.0,0.0,8192.0,0.0,3212.0,2813.0,16003915776.0,1675018240.0,13084884992.0,2631823360.0
3.011,13.174,82.936,0.878,0.0,0.0,16384.0,761856.0,11471.0,7253.0,16004030464.0,1675018240.0,13065543680.0,2651049984.0
3.764,13.802,81.556,0.878,0.0,0.0,5120.0,1467392.0,11788.0,3652.0,16007753728.0,1675018240.0,13092204544.0,2620665856.0
1.617,13.682,84.577,0.124,0.0,0.0,58368.0,193536.0,8952.0,5222.0,16009433088.0,1675018240.0,13092470784.0,2618720256.0
2.363,14.552,82.587,0.498,0.0,0.0,53248.0,0.0,14750.0,3317.0,16009936896.0,1675018240.0,13063053312.0,2647633920.0
1.001,13.642,84.981,0.250,0.0,0.125,13312.0,246784.0,3713.0,4824.0,16016396288.0,1675018240.0,13063073792.0,2641154048.0
2.457,14.742,81.818,0.860,0.0,0.123,9216.0,1594368.0,10895.0,7395.0,16016596992.0,1675018240.0,13062881280.0,2641145856.0
1.126,13.392,81.852,3.630,0.0,0.0,6656.0,1821184.0,37740.0,2869.0,16017063936.0,1675018240.0,13064671232.0,2638888960.0
1.247,13.342,85.037,0.374,0.0,0.0,13312.0,533504.0,5276.0,5178.0,16018350080.0,1675018240.0,13064683520.0,2637590528.0
0.627,13.409,85.965,0.0,0.0,0.0,0.0,0.0,15394.0,2665.0,16019374080.0,1675018240.0,13063151616.0,2638098432.0
1.365,13.648,84.864,0.124,0.0,0.0,13312.0,152576.0,4911.0,5024.0,16020750336.0,1675018240.0,13062918144.0,2636955648.0
1.998,13.109,82.896,1.998,0.0,0.0,65536.0,5988352.0,13491.0,6412.0,16020168704.0,1675018240.0,13062983680.0,2637471744.0
1.129,13.174,83.940,1.757,0.0,0.0,4096.0,1003520.0,16215.0,5298.0,16020791296.0,1675022336.0,13062991872.0,2636836864.0
0.876,12.766,85.106,1.252,0.0,0.0,46080.0,320512.0,30877.0,9898.0,16020975616.0,1675022336.0,13063020544.0,2636623872.0
0.754,13.568,85.553,0.126,0.0,0.0,21504.0,287744.0,11332.0,4955.0,16024399872.0,1675022336.0,13063041024.0,2633179136.0
0.998,13.965,84.663,0.374,0.0,0.0,115712.0,152576.0,4825.0,5309.0,16030638080.0,1675022336.0,13063286784.0,2626695168.0
1.378,13.409,84.461,0.752,0.0,0.0,4096.0,724992.0,8303.0,5052.0,16032927744.0,1675022336.0,13063401472.0,2624290816.0
1.006,13.459,84.528,1.006,0.0,0.0,12288.0,1122304.0,4446.0,5483.0,16037322752.0,1675022336.0,13063323648.0,2619973632.0
0.998,13.342,84.663,0.998,0.0,0.0,0.0,253952.0,12170.0,4605.0,16037150720.0,1675026432.0,13063110656.0,2620354560.0
1.255,13.551,84.693,0.502,0.0,0.0,9216.0,185344.0,5627.0,3463.0,16043593728.0,1675026432.0,13064404992.0,2612617216.0
0.630,12.972,86.398,0.0,0.0,0.0,4096.0,0.0,4907.0,4148.0,16043917312.0,1675026432.0,13073068032.0,2603630592.0
1.387,13.745,83.733,1.009,0.0,0.126,250880.0,603136.0,8479.0,5842.0,16047718400.0,1675026432.0,13066113024.0,2606784512.0
1.0,13.750,84.625,0.500,0.0,0.125,12288.0,950272.0,20196.0,5488.0,16048562176.0,1675026432.0,13066031104.0,2606022656.0
0.501,13.892,84.981,0.626,0.0,0.0,1024.0,369664.0,1674.0,2507.0,16049057792.0,1675026432.0,13066043392.0,2605514752.0
1.258,13.082,84.654,1.006,0.0,0.0,17408.0,324608.0,15886.0,6286.0,16048934912.0,1675026432.0,13071855616.0,2599825408.0
1.252,13.392,85.357,0.0,0.0,0.0,0.0,0.0,6854.0,4407.0,16049283072.0,1675026432.0,13072293888.0,2599038976.0
2.141,13.728,84.005,0.126,0.0,0.0,5120.0,697344.0,12721.0,6454.0,16050352128.0,1675026432.0,13073993728.0,2596270080.0
1.136,13.131,84.091,1.641,0.0,0.0,94208.0,2031616.0,3789.0,4766.0,16052248576.0,1675030528.0,13074456576.0,2593906688.0
1.125,13.500,85.375,0.0,0.0,0.0,0.0,0.0,5247.0,4844.0,16052355072.0,1675030528.0,13064572928.0,2603683840.0
1.003,13.283,85.338,0.376,0.0,0.0,21504.0,144384.0,17572.0,5242.0,16053075968.0,1675030528.0,13064740864.0,2602795008.0
0.504,12.972,85.642,0.882,0.0,0.0,8192.0,69632.0,4710.0,5305.0,16053936128.0,1675034624.0,13060939776.0,2605731840.0
4.408,13.602,81.612,0.378,0.0,0.0,25600.0,496640.0,12521.0,7501.0,16058503168.0,1675034624.0,13089091584.0,2573012992.0
1.247,13.965,81.297,3.491,0.0,0.0,45056.0,1224704.0,13187.0,2443.0,16060059648.0,1675046912.0,13081501696.0,2579034112.0
1.004,13.425,85.445,0.125,0.0,0.0,1024.0,238592.0,14776.0,3481.0,16062132224.0,1675046912.0,13061468160.0,2596995072.0
2.645,14.106,83.123,0.126,0.0,0.0,5120.0,197632.0,13461.0,4246.0,16062230528.0,1675046912.0,13065072640.0,2593292288.0
0.758,13.258,85.732,0.253,0.0,0.0,45056.0,0.0,5158.0,4244.0,16059621376.0,1675046912.0,13085802496.0,2575171584.0
2.005,13.534,84.085,0.376,0.0,0.0,99328.0,832512.0,9884.0,7511.0,16062361600.0,1675046912.0,13065351168.0,2592882688.0
0.879,13.442,84.925,0.754,0.0,0.0,13312.0,1348608.0,2589.0,2761.0,16063107072.0,1675046912.0,13064318976.0,2593169408.0
0.626,13.267,85.232,0.876,0.0,0.0,8192.0,65536.0,4786.0,5248.0,16062824448.0,1675051008.0,13065355264.0,2592411648.0
0.749,13.983,85.268,0.0,0.0,0.0,2560.0,539136.0,14341.0,2479.0,16063696896.0,1675051008.0,13065654272.0,2591240192.0
1.255,13.300,84.944,0.502,0.0,0.0,17408.0,218112.0,6348.0,3763.0,16063803392.0,1675051008.0,13068988416.0,2587799552.0
1.650,13.071,83.883,1.396,0.0,0.0,98304.0,1331200.0,27093.0,7257.0,16065327104.0,1675051008.0,13082132480.0,2573131776.0
1.131,13.693,84.296,0.879,0.0,0.0,9216.0,1614848.0,15399.0,4868.0,16068272128.0,1675051008.0,13072441344.0,2579877888.0
1.391,13.527,84.071,1.011,0.0,0.0,12288.0,139264.0,16313.0,4788.0,16067706880.0,1675055104.0,13070417920.0,2582462464.0
0.629,13.333,85.660,0.252,0.0,0.126,66560.0,193536.0,12023.0,2909.0,16068018176.0,1675055104.0,13069996032.0,2582573056.0
1.003,13.534,84.962,0.501,0.0,0.0,4096.0,57344.0,11241.0,7062.0,16067764224.0,1675055104.0,13083709440.0,2569113600.0
1.759,13.065,84.296,0.879,0.0,0.0,205824.0,660480.0,8392.0,4666.0,16070025216.0,1675055104.0,13081497600.0,2569064448.0
1.115,14.374,83.891,0.620,0.0,0.0,5120.0,1119232.0,2874.0,3677.0,16069255168.0,1675055104.0,13062115328.0,2589216768.0
0.630,12.720,86.272,0.252,0.0,0.126,77824.0,0.0,7300.0,3702.0,16069488640.0,1675055104.0,13061885952.0,2589212672.0
0.379,13.005,85.985,0.631,0.0,0.0,163840.0,831488.0,4788.0,2513.0,16071135232.0,1675055104.0,13061890048.0,2587561984.0
0.999,13.483,84.894,0.624,0.0,0.0,20480.0,0.0,6726.0,7495.0,16071094272.0,1675055104.0,13062057984.0,2587435008.0
1.743,13.325,82.441,2.491,0.0,0.0,66560.0,517120.0,7587.0,5550.0,16074727424.0,1675059200.0,13062365184.0,2583490560.0
0.756,13.350,84.383,1.511,0.0,0.0,122880.0,925696.0,23227.0,5953.0,16073838592.0,1675063296.0,13062369280.0,2584371200.0
1.754,13.283,84.837,0.125,0.0,0.0,46080.0,275456.0,50019.0,9833.0,16073830400.0,1675063296.0,13068546048.0,2578202624.0
1.993,13.948,83.562,0.374,0.0,0.125,9216.0,177152.0,41670.0,5185.0,16072294400.0,1675063296.0,13072338944.0,2575945728.0
1.633,13.693,84.548,0.126,0.0,0.0,1024.0,136192.0,22080.0,7907.0,16073367552.0,1675063296.0,13072162816.0,2575048704.0
2.503,13.392,83.229,0.876,0.0,0.0,61440.0,253952.0,29152.0,6718.0,16076263424.0,1675063296.0,13065904128.0,2578411520.0
1.763,13.098,84.131,1.008,0.0,0.0,21504.0,1381376.0,21041.0,6684.0,16077148160.0,1675067392.0,13064044544.0,2579382272.0
1.875,13.125,84.500,0.500,0.0,0.0,16384.0,0.0,23403.0,5246.0,16077316096.0,1675067392.0,13063544832.0,2579714048.0
1.870,13.965,84.165,0.0,0.0,0.0,8192.0,0.0,31735.0,6464.0,16077066240.0,1675067392.0,13063458816.0,2580049920.0
1.375,13.750,84.750,0.125,0.0,0.0,1024.0,238592.0,17217.0,4091.0,16077926400.0,1675067392.0,13063970816.0,2578677760.0
2.628,13.392,82.854,1.126,0.0,0.0,44032.0,1027072.0,33587.0,8036.0,16079921152.0,1675071488.0,13064015872.0,2576633856.0
1.870,14.090,83.042,0.998,0.0,0.0,13312.0,1090560.0,30784.0,6078.0,16080871424.0,1675075584.0,13065359360.0,2574336000.0
2.349,14.091,83.560,0.0,0.0,0.0,0.0,16384.0,27531.0,4213.0,16080801792.0,1675075584.0,13065961472.0,2573803520.0
1.757,13.802,84.316,0.125,0.0,0.0,13312.0,222208.0,14925.0,5012.0,16083214336.0,1675075584.0,13065965568.0,2571386880.0
1.124,14.232,83.895,0.749,0.0,0.0,111616.0,189440.0,4501.0,4486.0,16080781312.0,1675075584.0,13062500352.0,2577285120.0
1.629,13.283,84.336,0.752,0.0,0.0,24576.0,602112.0,11234.0,8445.0,16083652608.0,1675075584.0,13062496256.0,2574417920.0
0.754,13.065,85.678,0.503,0.0,0.0,4096.0,1097728.0,2620.0,2503.0,16084668416.0,1675075584.0,13062496256.0,2573402112.0
0.876,13.141,85.857,0.125,0.0,0.0,1024.0,152576.0,3715.0,3729.0,16084271104.0,1675075584.0,13062512640.0,2573783040.0
0.752,13.283,85.714,0.251,0.0,0.0,29696.0,144384.0,21361.0,7154.0,16084676608.0,1675075584.0,13062537216.0,2573352960.0
0.879,13.191,85.176,0.754,0.0,0.0,17408.0,156672.0,2591.0,3007.0,16085258240.0,1675083776.0,13062533120.0,2572767232.0
12.327,13.711,73.208,0.755,0.0,0.0,16384.0,589824.0,8032.0,7863.0,16085266432.0,1675083776.0,13062565888.0,2572726272.0
1.489,13.400,83.499,1.489,0.0,0.124,21504.0,1823744.0,24658.0,4658.0,16087285760.0,1675083776.0,13062578176.0,2570694656.0
0.996,13.574,85.181,0.249,0.0,0.0,115712.0,222208.0,15221.0,5040.0,16086716416.0,1675083776.0,13062639616.0,2571202560.0
0.627,13.910,85.464,0.0,0.0,0.0,4096.0,16384.0,10074.0,2619.0,16087298048.0,1675083776.0,13062664192.0,2570596352.0
0.631,13.115,86.255,0.0,0.0,0.0,0.0,0.0,4200.0,4511.0,16087572480.0,1675083776.0,13062688768.0,2570297344.0
1.995,13.466,80.299,4.239,0.0,0.0,59392.0,1992704.0,9282.0,7569.0,16089808896.0,1675087872.0,13063098368.0,2567647232.0
0.504,13.098,84.887,1.511,0.0,0.0,0.0,1253376.0,2747.0,2759.0,16090480640.0,1675087872.0,13062692864.0,2567380992.0
1.004,12.798,85.696,0.502,0.0,0.0,141312.0,178176.0,11056.0,7166.0,16089935872.0,1675087872.0,13062828032.0,2567790592.0
1.772,2.152,95.823,0.253,0.0,0.0,73728.0,40960.0,32597.0,4631.0,15918137344.0,1675087872.0,13074100224.0,2728316928.0
2.114,1.741,96.020,0.124,0.0,0.0,8192.0,0.0,7931.0,6518.0,15918743552.0,1675087872.0,13070258176.0,2731552768.0
2.136,0.628,95.477,1.759,0.0,0.0,4096.0,970752.0,8551.0,6084.0,15920873472.0,1675091968.0,13063204864.0,2736472064.0
1.011,0.885,96.713,1.391,0.0,0.0,4096.0,569344.0,21064.0,3987.0,15922102272.0,1675091968.0,13063372800.0,2735075328.0
1.757,0.878,96.989,0.376,0.0,0.0,14848.0,637440.0,5912.0,4056.0,15921811456.0,1675091968.0,13065170944.0,2733568000.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_4.csv -cdn -m",,,,"Date:","02 Aug 2015 11:19:02 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
2.164,1.149,96.067,0.611,0.000,0.009,184203.933,301032.675,0.0,0.0,15915634688.0,1676259328.0,13108002816.0,2695745536.0
12.578,8.095,79.203,0.125,0.0,0.0,4096.0,466944.0,4281.0,3906.0,15973249024.0,1676259328.0,13108314112.0,2637819904.0
0.378,13.098,86.398,0.126,0.0,0.0,122880.0,0.0,19516.0,3991.0,15975165952.0,1676259328.0,13108285440.0,2635931648.0
0.879,13.065,85.930,0.126,0.0,0.0,33792.0,226304.0,4125.0,8350.0,15975763968.0,1676259328.0,13108195328.0,2635423744.0
1.378,13.409,84.962,0.251,0.0,0.0,131072.0,253952.0,8426.0,6691.0,15979274240.0,1676259328.0,13108199424.0,2631909376.0
0.253,13.131,85.354,1.263,0.0,0.0,4096.0,1294336.0,24545.0,4272.0,15979528192.0,1676263424.0,13108346880.0,2631503872.0
0.378,13.602,85.768,0.252,0.0,0.0,13312.0,459776.0,9802.0,4611.0,15978893312.0,1676263424.0,13108355072.0,2632130560.0
0.742,14.833,83.560,0.865,0.0,0.0,4096.0,86016.0,13170.0,3208.0,15978770432.0,1676275712.0,13108355072.0,2632241152.0
0.626,13.141,85.857,0.375,0.0,0.0,21504.0,373760.0,4627.0,4341.0,15978835968.0,1676275712.0,13108400128.0,2632130560.0
2.0,13.125,84.625,0.250,0.0,0.0,16384.0,315392.0,7814.0,6225.0,15982260224.0,1676275712.0,13108404224.0,2628702208.0
2.117,14.197,82.939,0.747,0.0,0.0,46080.0,1426432.0,1955.0,2778.0,15998283776.0,1676275712.0,13108436992.0,2612645888.0
1.619,13.948,84.184,0.249,0.0,0.0,41984.0,197632.0,2804.0,3835.0,15999336448.0,1676275712.0,13133168640.0,2586861568.0
3.639,14.429,81.430,0.502,0.0,0.0,4096.0,53248.0,13994.0,2352.0,16000286720.0,1676279808.0,13133381632.0,2585694208.0
2.889,14.950,82.035,0.126,0.0,0.0,7168.0,506880.0,3640.0,4173.0,16000700416.0,1676279808.0,13109420032.0,2609242112.0
2.760,14.053,82.685,0.502,0.0,0.0,13312.0,1532928.0,10171.0,4726.0,16003207168.0,1676279808.0,13140959232.0,2575196160.0
1.008,13.098,80.101,5.793,0.0,0.0,49152.0,647168.0,24778.0,5182.0,16002965504.0,1676279808.0,13140701184.0,2575695872.0
1.252,13.392,84.981,0.375,0.0,0.0,50176.0,402432.0,3374.0,3611.0,16002879488.0,1676279808.0,13130113024.0,2586370048.0
1.135,12.989,85.876,0.0,0.0,0.0,0.0,12288.0,10792.0,2588.0,16003387392.0,1676279808.0,13130162176.0,2585812992.0
1.868,13.574,83.562,0.996,0.0,0.0,1024.0,320512.0,3775.0,4535.0,16006340608.0,1676288000.0,13130080256.0,2582933504.0
7.277,13.551,77.917,1.255,0.0,0.0,45056.0,700416.0,8978.0,5360.0,16008744960.0,1676288000.0,13134102528.0,2576506880.0
7.196,14.144,77.916,0.744,0.0,0.0,5120.0,902144.0,3839.0,4591.0,16009605120.0,1676288000.0,13130133504.0,2579615744.0
1.003,13.158,85.840,0.0,0.0,0.0,0.0,0.0,8005.0,2720.0,16010207232.0,1676288000.0,13129912320.0,2579234816.0
0.755,13.082,85.912,0.252,0.0,0.0,9216.0,214016.0,4217.0,2286.0,16010678272.0,1676288000.0,13129822208.0,2578853888.0
0.877,13.659,85.088,0.376,0.0,0.0,53248.0,606208.0,3927.0,4073.0,16009863168.0,1676288000.0,13129875456.0,2579615744.0
1.757,13.300,83.563,1.380,0.0,0.0,32768.0,634880.0,8098.0,5841.0,16011882496.0,1676288000.0,13129879552.0,2577592320.0
1.378,11.905,84.962,1.754,0.0,0.0,5120.0,754688.0,24996.0,4339.0,16018464768.0,1676292096.0,13129904128.0,2570981376.0
0.503,13.459,85.535,0.503,0.0,0.0,1024.0,259072.0,17145.0,5200.0,16019730432.0,1676296192.0,13129904128.0,2569711616.0
0.876,13.517,85.482,0.125,0.0,0.0,4096.0,12288.0,10574.0,3705.0,16020131840.0,1676296192.0,13129912320.0,2569302016.0
0.627,13.425,85.822,0.125,0.0,0.0,66560.0,185344.0,3941.0,3426.0,16019959808.0,1676296192.0,13130080256.0,2569306112.0
2.015,13.476,84.131,0.378,0.0,0.0,17408.0,443392.0,7395.0,4840.0,16025276416.0,1676296192.0,13129539584.0,2564530176.0
1.001,13.517,84.981,0.501,0.0,0.0,65536.0,335872.0,2581.0,3687.0,16026873856.0,1676296192.0,13129498624.0,2562973696.0
0.754,13.191,85.427,0.628,0.0,0.0,62464.0,295936.0,4557.0,3520.0,16033513472.0,1676300288.0,13129584640.0,2556243968.0
0.877,13.534,85.213,0.376,0.0,0.0,37888.0,656384.0,12713.0,3611.0,16033751040.0,1676300288.0,13129592832.0,2555998208.0
0.503,13.585,85.660,0.252,0.0,0.0,11264.0,637952.0,3153.0,2748.0,16034992128.0,1676300288.0,13129613312.0,2554736640.0
1.884,13.191,84.422,0.377,0.0,0.126,152576.0,549888.0,7637.0,4258.0,16039432192.0,1676300288.0,13129785344.0,2550124544.0
1.496,13.342,84.414,0.748,0.0,0.0,200704.0,622592.0,13446.0,5406.0,16039391232.0,1676300288.0,13129977856.0,2549972992.0
0.879,13.693,84.799,0.628,0.0,0.0,53248.0,98304.0,10490.0,6816.0,16039653376.0,1676304384.0,13130043392.0,2549641216.0
0.752,13.409,85.714,0.125,0.0,0.0,12288.0,12288.0,14901.0,3941.0,16039407616.0,1676304384.0,13130051584.0,2549878784.0
0.750,14.750,84.500,0.0,0.0,0.0,1024.0,353280.0,4717.0,4409.0,16051265536.0,1676304384.0,13129883648.0,2538188800.0
2.128,13.141,84.230,0.501,0.0,0.0,54272.0,513024.0,9333.0,6405.0,16053510144.0,1676304384.0,13129924608.0,2535903232.0
1.001,13.267,84.981,0.751,0.0,0.0,12288.0,2314240.0,9488.0,4450.0,16055373824.0,1676304384.0,13129805824.0,2534158336.0
0.505,13.384,85.480,0.631,0.0,0.0,1024.0,365568.0,4978.0,3760.0,16054996992.0,1676304384.0,13129830400.0,2534510592.0
1.126,13.267,85.232,0.250,0.0,0.125,8192.0,0.0,15438.0,3611.0,16057896960.0,1676304384.0,13129826304.0,2531614720.0
2.261,13.693,84.045,0.0,0.0,0.0,0.0,0.0,2977.0,2858.0,16055599104.0,1676304384.0,13129838592.0,2533900288.0
2.125,13.625,83.750,0.500,0.0,0.0,20480.0,1191936.0,11574.0,8913.0,16057479168.0,1676304384.0,13129854976.0,2532003840.0
0.755,13.333,85.409,0.503,0.0,0.0,0.0,765952.0,33048.0,4357.0,16057864192.0,1676308480.0,13129846784.0,2531622912.0
0.873,13.965,85.037,0.125,0.0,0.0,5120.0,160768.0,6498.0,3975.0,16069992448.0,1676308480.0,13129854976.0,2519486464.0
1.121,13.450,85.181,0.249,0.0,0.0,0.0,73728.0,12648.0,3396.0,16069869568.0,1676308480.0,13129879552.0,2519584768.0
0.506,13.274,86.094,0.126,0.0,0.0,13312.0,267264.0,2679.0,2400.0,16070332416.0,1676308480.0,13129818112.0,2519183360.0
2.122,13.483,79.900,4.494,0.0,0.0,21504.0,6632448.0,8547.0,6161.0,16071585792.0,1676308480.0,13129785344.0,2517962752.0
0.626,13.767,79.975,5.632,0.0,0.0,0.0,1511424.0,1945.0,2362.0,16072216576.0,1676308480.0,13129797632.0,2517319680.0
1.126,13.267,84.481,1.126,0.0,0.0,8192.0,151552.0,7761.0,4065.0,16072658944.0,1676308480.0,13129736192.0,2516938752.0
