"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_database_20.csv -cdn -m",,,,"Date:","02 Aug 2015 22:16:11 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
4.750,1.0,93.250,1.0,0.0,0.0,524288.0,237568.0,26234.0,599489.0,17654595584.0,1709842432.0,13556535296.0,474669056.0
2.519,0.756,96.725,0.0,0.0,0.0,263168.0,70656.0,36146.0,330133.0,17656164352.0,1709842432.0,13543075840.0,486559744.0
3.242,1.247,95.511,0.0,0.0,0.0,393216.0,12288.0,20085.0,403408.0,17657409536.0,1709842432.0,13542244352.0,486146048.0
2.509,0.753,96.738,0.0,0.0,0.0,262144.0,147456.0,13242.0,271397.0,17657110528.0,1709842432.0,13545201664.0,483487744.0
2.516,0.881,96.604,0.0,0.0,0.0,131072.0,0.0,21376.0,175480.0,17656696832.0,1709842432.0,13551202304.0,477900800.0
3.030,0.253,96.212,0.505,0.0,0.0,0.0,270336.0,8610.0,73948.0,17658925056.0,1709842432.0,13548085248.0,478789632.0
3.004,1.001,95.870,0.125,0.0,0.0,394240.0,82944.0,22731.0,272076.0,17658720256.0,1709842432.0,13555748864.0,471330816.0
3.383,1.629,94.862,0.125,0.0,0.0,262144.0,49152.0,19527.0,180408.0,17661681664.0,1709842432.0,13543186432.0,480931840.0
2.396,1.765,95.082,0.631,0.0,0.126,131072.0,176128.0,11444.0,117030.0,17660116992.0,1709846528.0,13545418752.0,480260096.0
2.008,1.255,96.738,0.0,0.0,0.0,0.0,0.0,22735.0,80527.0,17659912192.0,1709846528.0,13543780352.0,482103296.0
3.643,1.508,94.598,0.251,0.0,0.0,262144.0,225280.0,35103.0,276364.0,17662660608.0,1709846528.0,13562576896.0,460558336.0
2.381,1.378,96.241,0.0,0.0,0.0,0.0,20480.0,13567.0,235001.0,17662492672.0,1709846528.0,13560676352.0,462626816.0
2.750,1.875,95.375,0.0,0.0,0.0,524288.0,16384.0,27679.0,467913.0,17665892352.0,1709846528.0,13560164352.0,459739136.0
2.013,1.258,96.226,0.503,0.0,0.0,131072.0,77824.0,7665.0,216143.0,17671217152.0,1709846528.0,13548871680.0,465707008.0
3.262,1.004,95.609,0.0,0.0,0.125,655360.0,0.0,27600.0,587895.0,17672212480.0,1709846528.0,13548290048.0,465293312.0
3.745,0.999,95.006,0.250,0.0,0.0,131072.0,237568.0,14430.0,264614.0,17675034624.0,1709846528.0,13548384256.0,462376960.0
2.642,1.384,95.849,0.126,0.0,0.0,173056.0,123904.0,18584.0,366427.0,17675444224.0,1709846528.0,13552799744.0,457551872.0
2.652,1.768,95.581,0.0,0.0,0.0,0.0,0.0,23659.0,697328.0,17675911168.0,1709846528.0,13563826176.0,446058496.0
2.013,1.258,96.730,0.0,0.0,0.0,0.0,262144.0,14232.0,551665.0,17675710464.0,1709846528.0,13551865856.0,458219520.0
2.503,1.126,95.870,0.501,0.0,0.0,0.0,81920.0,30727.0,484717.0,17675636736.0,1709846528.0,13548683264.0,461475840.0
13.300,1.004,84.944,0.753,0.0,0.0,0.0,229376.0,19489.0,244689.0,17678987264.0,1709854720.0,13554049024.0,452751360.0
1.887,1.132,96.855,0.126,0.0,0.0,0.0,16384.0,40677.0,314236.0,17679503360.0,1709854720.0,13553881088.0,452403200.0
1.882,1.004,97.114,0.0,0.0,0.0,0.0,12288.0,9634.0,245254.0,17679765504.0,1709854720.0,13553889280.0,452132864.0
2.023,0.759,97.219,0.0,0.0,0.0,0.0,954368.0,11731.0,197739.0,17679474688.0,1709854720.0,13554241536.0,452071424.0
7.026,0.878,86.198,5.897,0.0,0.0,0.0,36864.0,18721.0,337908.0,17680171008.0,1709858816.0,13552275456.0,453337088.0
9.091,1.494,88.792,0.498,0.0,0.125,0.0,233472.0,16089.0,438040.0,17685381120.0,1709858816.0,13571940352.0,428462080.0
2.405,0.886,96.582,0.127,0.0,0.0,1024.0,74752.0,15771.0,263647.0,17686401024.0,1709858816.0,13561815040.0,437567488.0
2.138,1.132,96.730,0.0,0.0,0.0,0.0,0.0,13643.0,159472.0,17686446080.0,1709858816.0,13562961920.0,436375552.0
2.393,1.008,96.599,0.0,0.0,0.0,0.0,90112.0,18071.0,559050.0,17686519808.0,1709858816.0,13562982400.0,436281344.0
2.015,1.008,96.725,0.252,0.0,0.0,0.0,53248.0,16102.0,323333.0,17686536192.0,1709858816.0,13565886464.0,433360896.0
3.894,1.382,94.095,0.628,0.0,0.0,0.0,253952.0,24225.0,277017.0,17689567232.0,1709858816.0,13560823808.0,435392512.0
2.760,1.255,95.985,0.0,0.0,0.0,0.0,16384.0,26465.0,352239.0,17690542080.0,1709858816.0,13560565760.0,434675712.0
2.774,0.883,96.343,0.0,0.0,0.0,0.0,12288.0,20399.0,467520.0,17691570176.0,1709858816.0,13560598528.0,433614848.0
3.008,1.003,95.990,0.0,0.0,0.0,0.0,135168.0,14512.0,407432.0,17692254208.0,1709858816.0,13560627200.0,432902144.0
2.519,1.511,95.466,0.504,0.0,0.0,0.0,40960.0,16507.0,242844.0,17693769728.0,1709858816.0,13560938496.0,431075328.0
3.262,1.631,94.605,0.502,0.0,0.0,0.0,217088.0,14635.0,263122.0,17697181696.0,1709858816.0,13562732544.0,425869312.0
3.011,1.380,95.483,0.125,0.0,0.0,1024.0,103424.0,10409.0,188963.0,17696583680.0,1709858816.0,13567275008.0,421924864.0
