"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_7.csv -cdn -m",,,,"Date:","02 Aug 2015 16:42:26 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
1.134,1.385,97.481,0.0,0.0,0.0,0.0,0.0,5383.0,2409.0,17469530112.0,1736957952.0,13706178560.0,482975744.0
2.733,1.615,95.652,0.0,0.0,0.0,0.0,0.0,7518.0,3354.0,17470066688.0,1736957952.0,13706506240.0,482111488.0
1.752,1.627,96.120,0.501,0.0,0.0,0.0,245760.0,12048.0,322575.0,17472901120.0,1736957952.0,13706510336.0,479272960.0
1.008,1.259,97.229,0.504,0.0,0.0,1024.0,128000.0,3751.0,1603.0,17472888832.0,1736966144.0,13706498048.0,479289344.0
0.754,1.131,96.985,1.131,0.0,0.0,0.0,73728.0,2282.0,1247.0,17472995328.0,1736966144.0,13706506240.0,479174656.0
1.629,1.003,97.368,0.0,0.0,0.0,0.0,0.0,15498.0,1843.0,17473974272.0,1736966144.0,13706506240.0,478195712.0
2.381,1.504,96.115,0.0,0.0,0.0,0.0,0.0,11173.0,154548.0,17477222400.0,1736966144.0,13706518528.0,474935296.0
10.526,1.128,87.845,0.376,0.0,0.125,0.0,208896.0,29505.0,2967.0,17478012928.0,1736970240.0,13706506240.0,474152960.0
1.511,2.645,95.844,0.0,0.0,0.0,0.0,16384.0,5385.0,4749.0,17480126464.0,1736970240.0,13706502144.0,472043520.0
1.005,0.754,98.241,0.0,0.0,0.0,0.0,24576.0,8667.0,1251.0,17479987200.0,1736970240.0,13706514432.0,472170496.0
0.758,1.136,97.854,0.253,0.0,0.0,0.0,57344.0,15514.0,94763.0,17480003584.0,1736970240.0,13706514432.0,472154112.0
2.384,0.878,96.738,0.0,0.0,0.0,0.0,0.0,5340.0,2354.0,17479544832.0,1736970240.0,13706518528.0,472608768.0
1.382,0.879,97.362,0.377,0.0,0.0,0.0,188416.0,7927.0,2551.0,17480060928.0,1736970240.0,13706747904.0,471863296.0
1.250,1.250,96.500,1.0,0.0,0.0,5120.0,181248.0,2829.0,1119.0,17480740864.0,1736970240.0,13706219520.0,471711744.0
1.131,0.879,97.990,0.0,0.0,0.0,0.0,356352.0,9445.0,1321.0,17480626176.0,1736970240.0,13706190848.0,471855104.0
0.753,1.129,98.118,0.0,0.0,0.0,0.0,0.0,3877.0,1195.0,17480589312.0,1736970240.0,13706354688.0,471728128.0
2.390,0.881,96.730,0.0,0.0,0.0,0.0,0.0,9429.0,82564.0,17485471744.0,1736970240.0,13706305536.0,466894848.0
1.500,1.625,96.875,0.0,0.0,0.0,0.0,20480.0,20976.0,1591.0,17484603392.0,1736970240.0,13705904128.0,468164608.0
1.009,1.135,97.478,0.378,0.0,0.0,0.0,241664.0,4824.0,1331.0,17484447744.0,1736970240.0,13705805824.0,468418560.0
1.011,0.885,97.598,0.506,0.0,0.0,0.0,1007616.0,5218.0,1565.0,17483792384.0,1736970240.0,13706248192.0,468631552.0
1.0,1.500,97.500,0.0,0.0,0.0,0.0,0.0,11352.0,2083.0,17484124160.0,1736970240.0,13706129408.0,468418560.0
2.261,0.879,96.859,0.0,0.0,0.0,0.0,0.0,5123.0,2136.0,17486413824.0,1736970240.0,13705687040.0,466571264.0
0.883,0.757,98.235,0.126,0.0,0.0,1024.0,136192.0,1699.0,1103.0,17486274560.0,1736970240.0,13705805824.0,466591744.0
1.643,1.517,96.334,0.506,0.0,0.0,0.0,212992.0,5320.0,39478.0,17486839808.0,1736974336.0,13706596352.0,465231872.0
1.126,1.252,96.996,0.501,0.0,0.125,0.0,98304.0,19509.0,1897.0,17488261120.0,1736974336.0,13706027008.0,464379904.0
0.885,1.011,98.104,0.0,0.0,0.0,0.0,0.0,3193.0,7297.0,17488879616.0,1736974336.0,13706088448.0,463699968.0
2.018,0.757,97.226,0.0,0.0,0.0,0.0,0.0,5261.0,2950.0,17491972096.0,1736974336.0,13706047488.0,460648448.0
1.500,1.125,97.375,0.0,0.0,0.0,0.0,16384.0,16136.0,1543.0,17491468288.0,1736974336.0,13706059776.0,461139968.0
3.149,3.149,93.199,0.504,0.0,0.0,0.0,225280.0,14578.0,88691.0,17493921792.0,1736974336.0,13705977856.0,458768384.0
0.754,1.256,97.487,0.503,0.0,0.0,0.0,98304.0,9533.0,1445.0,17493889024.0,1736974336.0,13705543680.0,459235328.0
0.881,1.006,98.113,0.0,0.0,0.0,0.0,0.0,4089.0,1291.0,17493757952.0,1736974336.0,13705674752.0,459235328.0
2.378,1.377,96.245,0.0,0.0,0.0,0.0,0.0,6347.0,2354.0,17497833472.0,1736974336.0,13705662464.0,455172096.0
1.255,1.129,97.616,0.0,0.0,0.0,0.0,0.0,7832.0,232774.0,17503420416.0,1736974336.0,13706104832.0,449142784.0
1.378,1.504,95.739,1.378,0.0,0.0,1024.0,357376.0,4516.0,2667.0,17504133120.0,1736974336.0,13706031104.0,448503808.0
1.128,1.504,97.368,0.0,0.0,0.0,0.0,24576.0,3143.0,1549.0,17504223232.0,1736974336.0,13705957376.0,448487424.0
1.502,1.252,97.247,0.0,0.0,0.0,0.0,0.0,18350.0,52004.0,17505148928.0,1736974336.0,13705900032.0,447619072.0
2.149,0.885,95.322,1.643,0.0,0.0,0.0,491520.0,7407.0,2492.0,17505959936.0,1736978432.0,13706330112.0,446373888.0
1.504,1.629,96.867,0.0,0.0,0.0,0.0,172032.0,23805.0,2639.0,17508356096.0,1736978432.0,13705867264.0,444440576.0
1.008,1.385,97.607,0.0,0.0,0.0,0.0,24576.0,4856.0,72546.0,17509642240.0,1736978432.0,13705846784.0,443174912.0
1.125,1.750,96.875,0.250,0.0,0.0,0.0,167936.0,10444.0,1489.0,17509642240.0,1736978432.0,13705764864.0,443256832.0
1.129,1.255,97.616,0.0,0.0,0.0,0.0,0.0,2821.0,1431.0,17510051840.0,1736978432.0,13705662464.0,442949632.0
2.015,1.008,96.599,0.378,0.0,0.0,0.0,192512.0,6670.0,2212.0,17512824832.0,1736978432.0,13705543680.0,440295424.0
1.131,1.508,97.362,0.0,0.0,0.0,0.0,4096.0,3063.0,1449.0,17514405888.0,1736978432.0,13705551872.0,438706176.0
1.245,1.993,96.139,0.623,0.0,0.0,1024.0,168960.0,3707.0,2245.0,17514582016.0,1736978432.0,13705551872.0,438530048.0
1.135,0.631,98.235,0.0,0.0,0.0,0.0,24576.0,9755.0,104544.0,17520447488.0,1736978432.0,13705551872.0,432664576.0
1.248,1.498,97.253,0.0,0.0,0.0,0.0,0.0,3117.0,144690.0,17521324032.0,1736978432.0,13705113600.0,432226304.0
2.267,0.756,96.725,0.252,0.0,0.0,0.0,188416.0,5664.0,3207.0,17525141504.0,1736978432.0,13705682944.0,427839488.0
1.004,1.506,97.491,0.0,0.0,0.0,0.0,16384.0,33529.0,70466.0,17526796288.0,1736978432.0,13705551872.0,426315776.0
1.752,1.877,96.370,0.0,0.0,0.0,0.0,12288.0,3980.0,4159.0,17528684544.0,1736978432.0,13705551872.0,424427520.0
1.004,1.380,97.240,0.376,0.0,0.0,0.0,176128.0,2389.0,1413.0,17528799232.0,1736978432.0,13705564160.0,424300544.0
0.881,0.881,98.239,0.0,0.0,0.0,0.0,0.0,19058.0,1103.0,17528741888.0,1736978432.0,13705568256.0,424353792.0
2.010,1.759,95.729,0.503,0.0,0.0,0.0,208896.0,6087.0,2468.0,17531437056.0,1736978432.0,13705125888.0,422100992.0
1.880,1.629,96.491,0.0,0.0,0.0,0.0,0.0,7594.0,254035.0,17538945024.0,1736978432.0,13705244672.0,414474240.0
1.253,1.378,97.118,0.251,0.0,0.0,1024.0,128000.0,5440.0,3123.0,17538826240.0,1736978432.0,13705465856.0,414371840.0
1.009,1.009,97.478,0.504,0.0,0.0,0.0,995328.0,14826.0,2053.0,17538396160.0,1736978432.0,13705912320.0,414355456.0
0.377,1.132,98.491,0.0,0.0,0.0,0.0,0.0,2811.0,1147.0,17538797568.0,1736978432.0,13705707520.0,414158848.0
1.889,1.134,96.348,0.630,0.0,0.0,0.0,208896.0,5946.0,2372.0,17542647808.0,1736978432.0,13705347072.0,410669056.0
1.511,1.637,96.851,0.0,0.0,0.0,0.0,16384.0,13848.0,5895.0,17542086656.0,1736978432.0,13705330688.0,411246592.0
3.141,2.638,94.221,0.0,0.0,0.0,0.0,16384.0,12740.0,2087.0,17547874304.0,1736978432.0,13705777152.0,405012480.0
1.136,0.884,97.096,0.884,0.0,0.0,0.0,102400.0,10392.0,2401.0,17548656640.0,1736982528.0,13705666560.0,404336640.0
0.882,0.756,98.363,0.0,0.0,0.0,0.0,0.0,3610.0,1573.0,17548468224.0,1736982528.0,13705674752.0,404516864.0
2.381,1.754,95.363,0.501,0.0,0.0,0.0,225280.0,9377.0,163226.0,17547292672.0,1736982528.0,13706121216.0,405245952.0
1.001,1.502,97.497,0.0,0.0,0.0,0.0,0.0,3748.0,2237.0,17547583488.0,1736982528.0,13706371072.0,404705280.0
0.879,1.759,97.236,0.126,0.0,0.0,1024.0,132096.0,3884.0,1603.0,17547726848.0,1736982528.0,13705920512.0,405012480.0
1.010,0.631,97.727,0.505,0.0,0.126,0.0,81920.0,5957.0,155131.0,17552060416.0,1736982528.0,13705670656.0,400928768.0
0.884,1.136,97.980,0.0,0.0,0.0,0.0,0.0,15249.0,1565.0,17552412672.0,1736982528.0,13705674752.0,400572416.0
2.253,1.252,96.120,0.375,0.0,0.0,0.0,208896.0,9036.0,5634.0,17556533248.0,1736982528.0,13706125312.0,396001280.0
10.943,0.881,88.176,0.0,0.0,0.0,0.0,16384.0,36839.0,61030.0,17556652032.0,1736982528.0,13706129408.0,395878400.0
1.382,2.387,96.231,0.0,0.0,0.0,0.0,12288.0,3850.0,1533.0,17557856256.0,1736982528.0,13705682944.0,395120640.0
0.882,1.008,97.733,0.378,0.0,0.0,0.0,86016.0,10365.0,1423.0,17557123072.0,1736982528.0,13705678848.0,395857920.0
1.125,2.250,96.625,0.0,0.0,0.0,0.0,0.0,3962.0,1693.0,17557110784.0,1736982528.0,13705682944.0,395866112.0
1.884,1.508,96.357,0.251,0.0,0.0,0.0,221184.0,6881.0,2548.0,17560215552.0,1736986624.0,13705687040.0,392753152.0
1.380,1.506,97.114,0.0,0.0,0.0,0.0,0.0,7964.0,323414.0,17567768576.0,1736986624.0,13705695232.0,385191936.0
0.756,1.259,96.977,1.008,0.0,0.0,1024.0,132096.0,2791.0,1403.0,17567895552.0,1736990720.0,13705691136.0,385064960.0
1.131,1.131,97.739,0.0,0.0,0.0,0.0,159744.0,9984.0,1475.0,17568026624.0,1736990720.0,13705687040.0,384937984.0
1.132,1.132,97.736,0.0,0.0,0.0,0.0,0.0,4372.0,1489.0,17568149504.0,1736990720.0,13705691136.0,384811008.0
2.138,1.384,96.101,0.377,0.0,0.0,0.0,212992.0,6084.0,3273.0,17570983936.0,1736990720.0,13706141696.0,381526016.0
1.263,1.136,97.601,0.0,0.0,0.0,0.0,172032.0,23268.0,95269.0,17575186432.0,1736990720.0,13705703424.0,377761792.0
0.879,1.005,98.116,0.0,0.0,0.0,0.0,16384.0,1972.0,1177.0,17575514112.0,1736990720.0,13705691136.0,377446400.0
0.878,1.255,97.240,0.627,0.0,0.0,0.0,69632.0,3298.0,1521.0,17575641088.0,1736990720.0,13705691136.0,377319424.0
1.001,1.502,97.497,0.0,0.0,0.0,0.0,0.0,10975.0,1825.0,17575763968.0,1736990720.0,13705695232.0,377192448.0
4.881,2.003,92.866,0.250,0.0,0.0,0.0,192512.0,6858.0,2506.0,17578790912.0,1736990720.0,13709271040.0,370589696.0
8.186,0.882,90.806,0.126,0.0,0.0,1024.0,70656.0,8805.0,2921.0,17579466752.0,1736990720.0,13706088448.0,373096448.0
1.506,1.631,96.863,0.0,0.0,0.0,0.0,0.0,3654.0,2877.0,17579188224.0,1736990720.0,13706240000.0,373223424.0
1.258,1.132,97.358,0.252,0.0,0.0,0.0,421888.0,13254.0,1905.0,17579290624.0,1736990720.0,13706240000.0,373121024.0
0.882,1.008,98.111,0.0,0.0,0.0,0.0,0.0,2515.0,3795.0,17579954176.0,1736990720.0,13705576448.0,373121024.0
1.757,1.380,96.612,0.251,0.0,0.0,0.0,253952.0,6463.0,2188.0,17583648768.0,1736990720.0,13705707520.0,369295360.0
1.378,1.504,97.118,0.0,0.0,0.0,0.0,16384.0,19873.0,53202.0,17585012736.0,1736990720.0,13705699328.0,367939584.0
3.500,4.875,91.625,0.0,0.0,0.0,0.0,16384.0,11244.0,4885.0,17585655808.0,1736990720.0,13705711616.0,367284224.0
0.877,1.504,96.867,0.752,0.0,0.0,0.0,1011712.0,8929.0,1455.0,17585881088.0,1736990720.0,13705728000.0,367042560.0
1.006,1.006,97.987,0.0,0.0,0.0,0.0,0.0,12509.0,2315.0,17585692672.0,1736990720.0,13705273344.0,367685632.0
2.247,1.248,95.131,1.373,0.0,0.0,0.0,438272.0,5037.0,2344.0,17582776320.0,1736994816.0,13705388032.0,370483200.0
1.373,1.873,96.754,0.0,0.0,0.0,0.0,0.0,4204.0,1515.0,17582641152.0,1736994816.0,13705834496.0,370171904.0
1.124,1.998,96.130,0.749,0.0,0.0,1024.0,164864.0,4935.0,3315.0,17582866432.0,1736994816.0,13705850880.0,369930240.0
1.498,1.748,96.754,0.0,0.0,0.0,0.0,32768.0,2267.0,1313.0,17583251456.0,1736994816.0,13705412608.0,369983488.0
1.245,1.494,97.260,0.0,0.0,0.0,0.0,0.0,14650.0,1445.0,17583181824.0,1736994816.0,13705355264.0,370110464.0
2.264,1.132,96.226,0.377,0.0,0.0,0.0,225280.0,8121.0,5194.0,17586774016.0,1736994816.0,13705801728.0,366071808.0
1.487,2.478,95.911,0.0,0.0,0.124,0.0,16384.0,27159.0,3333.0,17587007488.0,1736994816.0,13706088448.0,365551616.0
1.001,1.502,97.497,0.0,0.0,0.0,0.0,16384.0,2183.0,1171.0,17587277824.0,1736994816.0,13705957376.0,365412352.0
0.754,1.005,97.990,0.251,0.0,0.0,0.0,73728.0,9245.0,1327.0,17587568640.0,1736998912.0,13705281536.0,365793280.0
1.129,1.380,97.365,0.125,0.0,0.0,1024.0,115712.0,5607.0,212992.0,17593032704.0,1736998912.0,13705412608.0,360198144.0
2.138,0.881,96.478,0.503,0.0,0.0,0.0,217088.0,4926.0,2354.0,17596895232.0,1736998912.0,13704978432.0,356769792.0
1.375,1.625,97.0,0.0,0.0,0.0,0.0,8192.0,4467.0,2093.0,17596710912.0,1736998912.0,13705416704.0,356515840.0
1.124,1.873,96.629,0.375,0.0,0.0,0.0,65536.0,4969.0,2163.0,17596854272.0,1737011200.0,13705388032.0,356388864.0
2.122,1.748,96.130,0.0,0.0,0.0,0.0,28672.0,22131.0,415471.0,17606860800.0,1737011200.0,13705457664.0,346312704.0
1.625,1.375,97.0,0.0,0.0,0.0,0.0,0.0,3416.0,4011.0,17607073792.0,1737011200.0,13705400320.0,346157056.0
2.491,1.619,95.392,0.498,0.0,0.0,0.0,237568.0,6233.0,4099.0,17611423744.0,1737011200.0,13705342976.0,341864448.0
1.005,1.633,97.111,0.251,0.0,0.0,1024.0,62464.0,26273.0,1555.0,17611325440.0,1737011200.0,13705338880.0,341966848.0
1.757,2.008,96.236,0.0,0.0,0.0,0.0,12288.0,4677.0,1773.0,17620115456.0,1737011200.0,13705338880.0,333176832.0
1.372,1.746,96.384,0.499,0.0,0.0,0.0,200704.0,4751.0,1841.0,17619783680.0,1737011200.0,13705351168.0,333496320.0
0.878,1.506,97.616,0.0,0.0,0.0,0.0,0.0,11300.0,1389.0,17619447808.0,1737011200.0,13705719808.0,333463552.0
2.130,1.128,96.241,0.501,0.0,0.0,0.0,225280.0,5636.0,2268.0,17622953984.0,1737011200.0,13705609216.0,330067968.0
1.128,1.253,97.619,0.0,0.0,0.0,0.0,0.0,2191.0,1485.0,17623375872.0,1737011200.0,13705601024.0,329654272.0
1.748,1.623,96.504,0.125,0.0,0.0,1024.0,70656.0,4549.0,3275.0,17623187456.0,1737011200.0,13705822208.0,329621504.0
1.131,1.256,97.236,0.377,0.0,0.0,0.0,5607424.0,16001.0,1969.0,17623207936.0,1737011200.0,13705895936.0,329527296.0
1.131,1.005,97.864,0.0,0.0,0.0,0.0,0.0,3620.0,1451.0,17623539712.0,1737011200.0,13705809920.0,329281536.0
1.759,1.256,96.482,0.503,0.0,0.0,0.0,208896.0,10841.0,3500.0,17629900800.0,1737011200.0,13705797632.0,322932736.0
1.502,1.502,96.996,0.0,0.0,0.0,0.0,176128.0,10482.0,2135.0,17628635136.0,1737011200.0,13705801728.0,324194304.0
2.003,1.877,96.120,0.0,0.0,0.0,0.0,16384.0,10408.0,1591.0,17631461376.0,1737011200.0,13705572352.0,321597440.0
2.753,2.253,94.618,0.375,0.0,0.0,0.0,258048.0,10572.0,1505.0,17628594176.0,1737011200.0,13705342976.0,324694016.0
1.132,0.881,97.987,0.0,0.0,0.0,0.0,0.0,3873.0,1287.0,17628336128.0,1737011200.0,13705347072.0,324947968.0
2.372,1.498,96.130,0.0,0.0,0.0,0.0,0.0,6576.0,2934.0,17629720576.0,1737011200.0,13705342976.0,323567616.0
1.627,1.252,96.871,0.250,0.0,0.0,0.0,217088.0,3306.0,1915.0,17629466624.0,1737015296.0,13705338880.0,323821568.0
1.248,1.498,97.129,0.125,0.0,0.0,1024.0,58368.0,3208.0,2259.0,17629474816.0,1737015296.0,13705338880.0,323813376.0
1.500,1.125,96.375,1.0,0.0,0.0,0.0,1007616.0,2953.0,1363.0,17629388800.0,1737023488.0,13705781248.0,323448832.0
1.500,1.625,96.875,0.0,0.0,0.0,0.0,0.0,16479.0,1707.0,17629708288.0,1737023488.0,13705674752.0,323235840.0
1.761,1.132,97.107,0.0,0.0,0.0,0.0,0.0,5316.0,2044.0,17633005568.0,1737023488.0,13705678848.0,319934464.0
9.589,2.117,87.671,0.498,0.0,0.125,0.0,245760.0,32389.0,3597.0,17635405824.0,1737027584.0,13705682944.0,317526016.0
3.275,3.023,93.703,0.0,0.0,0.0,0.0,20480.0,6550.0,11938.0,17473552384.0,1737027584.0,13705969664.0,479092736.0
3.275,1.259,94.962,0.504,0.0,0.0,0.0,118784.0,7977.0,1185.0,17473536000.0,1737031680.0,13705564160.0,479510528.0
1.375,1.625,97.0,0.0,0.0,0.0,0.0,0.0,13044.0,1671.0,17473380352.0,1737031680.0,13705695232.0,479535104.0
2.985,1.368,95.647,0.0,0.0,0.0,0.0,0.0,8431.0,2640.0,17476571136.0,1737031680.0,13706031104.0,476008448.0
1.135,0.883,95.586,2.396,0.0,0.0,0.0,204800.0,2365.0,1255.0,17474842624.0,1737031680.0,13705900032.0,477868032.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_7.csv -cdn -m",,,,"Date:","02 Aug 2015 20:23:31 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
2.166,1.315,95.926,0.583,0.000,0.010,202601.711,290297.497,0.0,0.0,17525907456.0,1742708736.0,13751279616.0,375746560.0
16.499,2.015,81.108,0.252,0.0,0.126,0.0,237568.0,34019.0,1200212.0,17605550080.0,1742708736.0,13752086528.0,295297024.0
1.366,1.863,96.770,0.0,0.0,0.0,0.0,53248.0,4463.0,3233.0,17605533696.0,1742708736.0,13752340480.0,295059456.0
1.252,1.126,97.622,0.0,0.0,0.0,0.0,0.0,3459.0,1519.0,17605955584.0,1742708736.0,13752315904.0,294662144.0
0.753,1.757,97.491,0.0,0.0,0.0,0.0,0.0,22654.0,3877.0,17605906432.0,1742708736.0,13752315904.0,294711296.0
1.882,1.255,95.985,0.878,0.0,0.0,1024.0,136192.0,12679.0,2594.0,17609621504.0,1742712832.0,13752639488.0,290668544.0
0.757,1.135,96.974,1.135,0.0,0.0,0.0,290816.0,2036.0,1185.0,17609191424.0,1742712832.0,13752631296.0,291106816.0
1.001,1.377,96.621,1.001,0.0,0.0,0.0,1003520.0,19289.0,222641.0,17609314304.0,1742712832.0,13752213504.0,291401728.0
1.263,0.505,98.232,0.0,0.0,0.0,0.0,0.0,4702.0,1909.0,17609457664.0,1742712832.0,13752545280.0,290926592.0
1.009,1.135,97.856,0.0,0.0,0.0,0.0,0.0,11905.0,1851.0,17609658368.0,1742712832.0,13752311808.0,290959360.0
2.003,1.502,96.496,0.0,0.0,0.0,0.0,0.0,7077.0,3432.0,17613733888.0,1742712832.0,13752315904.0,286879744.0
1.504,1.128,95.865,1.504,0.0,0.0,1024.0,357376.0,2559.0,1255.0,17613737984.0,1742712832.0,13752311808.0,286879744.0
1.247,1.621,97.132,0.0,0.0,0.0,0.0,24576.0,4623.0,1597.0,17613754368.0,1742712832.0,13752311808.0,286863360.0
1.615,1.739,96.646,0.0,0.0,0.0,0.0,0.0,4350.0,1541.0,17613893632.0,1742712832.0,13752156160.0,286879744.0
0.753,1.380,97.867,0.0,0.0,0.0,0.0,0.0,15847.0,4329.0,17613873152.0,1742712832.0,13752541184.0,286515200.0
13.049,2.886,84.065,0.0,0.0,0.0,0.0,0.0,7423.0,3488.0,17619648512.0,1742712832.0,13752537088.0,280743936.0
2.141,1.259,95.844,0.756,0.0,0.0,0.0,266240.0,37342.0,5830.0,17622781952.0,1742712832.0,13752315904.0,277831680.0
3.015,1.759,94.975,0.251,0.0,0.0,0.0,5836800.0,7543.0,76219.0,17625448448.0,1742712832.0,13752332288.0,275148800.0
1.252,1.252,97.497,0.0,0.0,0.0,0.0,0.0,3184.0,1327.0,17626316800.0,1742712832.0,13752336384.0,274276352.0
1.004,1.129,97.365,0.376,0.0,0.125,5120.0,99328.0,8776.0,1321.0,17626054656.0,1742712832.0,13752328192.0,274546688.0
2.618,1.995,95.387,0.0,0.0,0.0,0.0,0.0,7368.0,2202.0,17629777920.0,1742712832.0,13752143872.0,271007744.0
0.881,1.132,97.987,0.0,0.0,0.0,0.0,0.0,2857.0,1881.0,17629851648.0,1742712832.0,13752324096.0,270753792.0
1.252,1.252,96.996,0.501,0.0,0.0,0.0,385024.0,4293.0,1555.0,17629933568.0,1742712832.0,13752324096.0,270671872.0
1.248,1.373,97.004,0.375,0.0,0.0,0.0,53248.0,2268.0,1331.0,17629843456.0,1742712832.0,13752332288.0,270753792.0
1.253,1.128,97.619,0.0,0.0,0.0,0.0,0.0,10059.0,1479.0,17629843456.0,1742712832.0,13752332288.0,270753792.0
2.013,0.881,97.107,0.0,0.0,0.0,0.0,0.0,6176.0,3189.0,17633366016.0,1742712832.0,13752332288.0,267231232.0
1.0,1.625,97.125,0.250,0.0,0.0,0.0,65536.0,19968.0,1885.0,17633255424.0,1742712832.0,13752332288.0,267341824.0
1.259,0.882,97.103,0.756,0.0,0.0,0.0,274432.0,3994.0,1325.0,17633439744.0,1742712832.0,13752131584.0,267358208.0
1.748,0.999,97.253,0.0,0.0,0.0,0.0,0.0,3100.0,1499.0,17633484800.0,1742712832.0,13752135680.0,267309056.0
1.377,1.001,97.622,0.0,0.0,0.0,0.0,0.0,9903.0,1323.0,17633230848.0,1742712832.0,13752532992.0,267165696.0
2.497,1.873,95.630,0.0,0.0,0.0,0.0,0.0,6766.0,2870.0,17639374848.0,1742712832.0,13752737792.0,260816896.0
1.629,1.253,96.992,0.125,0.0,0.0,1024.0,54272.0,4443.0,2009.0,17639862272.0,1742712832.0,13752123392.0,260943872.0
1.250,1.375,96.375,1.0,0.0,0.0,0.0,356352.0,3184.0,2421.0,17639813120.0,1742712832.0,13752045568.0,261070848.0
1.377,1.001,97.622,0.0,0.0,0.0,0.0,0.0,3212.0,1897.0,17639383040.0,1742712832.0,13752045568.0,261500928.0
1.003,1.253,97.744,0.0,0.0,0.0,0.0,0.0,13541.0,1353.0,17639366656.0,1742712832.0,13752045568.0,261517312.0
5.125,1.750,92.375,0.750,0.0,0.0,0.0,483328.0,12953.0,2472.0,17574207488.0,1742721024.0,13751836672.0,326877184.0
1.504,1.754,96.742,0.0,0.0,0.0,0.0,16384.0,12119.0,7725.0,17574109184.0,1742721024.0,13757612032.0,321200128.0
1.258,2.013,96.226,0.503,0.0,0.0,0.0,253952.0,16602.0,153915.0,17576296448.0,1742721024.0,13757612032.0,319012864.0
1.621,1.621,96.758,0.0,0.0,0.0,0.0,0.0,12058.0,4049.0,17577037824.0,1742721024.0,13752823808.0,323059712.0
1.255,1.129,97.616,0.0,0.0,0.0,0.0,0.0,8280.0,1113.0,17507086336.0,1742721024.0,13752397824.0,393437184.0
3.890,2.008,94.103,0.0,0.0,0.0,0.0,0.0,16613.0,351110.0,17517068288.0,1742721024.0,13752381440.0,383471616.0
1.252,1.377,96.746,0.626,0.0,0.0,1024.0,320512.0,13699.0,1611.0,17517842432.0,1742721024.0,13751705600.0,383373312.0
1.008,0.630,97.733,0.630,0.0,0.0,0.0,983040.0,2688.0,1195.0,17517821952.0,1742721024.0,13751709696.0,383389696.0
1.005,1.759,97.236,0.0,0.0,0.0,0.0,4096.0,4802.0,1653.0,17517694976.0,1742721024.0,13752090624.0,383135744.0
