"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_14.csv -cdn -m",,,,"Date:","02 Aug 2015 20:53:27 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
1.373,1.373,96.879,0.375,0.0,0.0,0.0,65536.0,4561.0,2813.0,18042982400.0,1743892480.0,13375393792.0,233373696.0
2.399,2.146,95.076,0.379,0.0,0.0,0.0,983040.0,5697.0,2353.0,18041069568.0,1740845056.0,13315403776.0,298323968.0
1.509,0.881,97.610,0.0,0.0,0.0,0.0,225280.0,9254.0,1549.0,18040754176.0,1740845056.0,13311848448.0,302194688.0
2.760,1.631,95.609,0.0,0.0,0.0,0.0,0.0,9925.0,4363.0,18044235776.0,1740845056.0,13302018048.0,308543488.0
1.258,1.006,97.736,0.0,0.0,0.0,0.0,16384.0,19304.0,2407.0,18044334080.0,1740845056.0,13301846016.0,308617216.0
1.761,1.509,96.730,0.0,0.0,0.0,0.0,20480.0,4034.0,2161.0,17938776064.0,1740845056.0,13287534592.0,428486656.0
0.884,0.631,97.222,1.263,0.0,0.0,0.0,368640.0,4608.0,1695.0,17941491712.0,1740845056.0,13287235584.0,426070016.0
2.141,2.267,94.332,1.259,0.0,0.0,0.0,1007616.0,10017.0,1489.0,17939546112.0,1740849152.0,13268914176.0,446332928.0
2.146,1.010,96.843,0.0,0.0,0.0,0.0,0.0,6819.0,2490.0,17943461888.0,1740849152.0,13268791296.0,442540032.0
1.635,0.755,97.610,0.0,0.0,0.0,0.0,0.0,5783.0,2159.0,17943842816.0,1740849152.0,13268791296.0,442159104.0
1.873,1.873,95.630,0.624,0.0,0.0,1024.0,152576.0,5335.0,3649.0,17944121344.0,1740849152.0,13269020672.0,441651200.0
1.627,1.001,97.372,0.0,0.0,0.0,0.0,0.0,4462.0,2591.0,17944121344.0,1740849152.0,13269020672.0,441651200.0
1.504,0.752,97.243,0.501,0.0,0.0,0.0,245760.0,14468.0,1549.0,17944334336.0,1740849152.0,13268807680.0,441651200.0
1.757,0.627,96.738,0.878,0.0,0.0,0.0,409600.0,4406.0,2118.0,17948622848.0,1740853248.0,13268705280.0,437460992.0
1.513,1.513,96.974,0.0,0.0,0.0,0.0,16384.0,20817.0,7569.0,17949396992.0,1740853248.0,13268709376.0,436682752.0
1.877,2.628,94.994,0.501,0.0,0.0,0.0,86016.0,19102.0,4963.0,17949003776.0,1740853248.0,13270450176.0,435335168.0
3.042,1.774,95.184,0.0,0.0,0.0,0.0,4096.0,6014.0,65315.0,17865314304.0,1740853248.0,13295984640.0,493490176.0
1.631,1.631,96.738,0.0,0.0,0.0,0.0,24576.0,10361.0,1735.0,17861586944.0,1740853248.0,13285744640.0,507457536.0
2.253,1.001,96.746,0.0,0.0,0.0,0.0,0.0,4519.0,2158.0,17864298496.0,1740853248.0,13285531648.0,504958976.0
1.129,1.380,97.114,0.376,0.0,0.0,0.0,212992.0,4321.0,2309.0,17864933376.0,1740853248.0,13269278720.0,520577024.0
1.761,1.509,96.604,0.126,0.0,0.0,1024.0,91136.0,15990.0,2615.0,17864556544.0,1740853248.0,13298331648.0,491900928.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_14.csv -cdn -m",,,,"Date:","02 Aug 2015 21:15:40 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
2.168,1.379,95.863,0.581,0.000,0.010,212029.882,290157.142,0.0,0.0,17808588800.0,1741783040.0,13279899648.0,565370880.0
18.296,7.393,74.185,0.0,0.0,0.125,0.0,327680.0,7681.0,3673.0,17909542912.0,1741783040.0,13281902592.0,462413824.0
0.380,12.911,85.570,1.139,0.0,0.0,2048.0,333824.0,2269.0,1807.0,17909477376.0,1741783040.0,13282078720.0,462303232.0
1.138,13.274,85.588,0.0,0.0,0.0,0.0,0.0,4479.0,2383.0,17909760000.0,1741783040.0,13294145536.0,449953792.0
1.370,13.574,84.932,0.125,0.0,0.0,1024.0,132096.0,4402.0,4583.0,17909768192.0,1741783040.0,13267058688.0,477032448.0
1.122,13.466,85.411,0.0,0.0,0.0,0.0,147456.0,16472.0,2497.0,17909653504.0,1741783040.0,13267054592.0,477151232.0
11.375,13.750,74.125,0.750,0.0,0.0,1024.0,377856.0,9799.0,3842.0,17913565184.0,1741783040.0,13275553792.0,464740352.0
1.252,13.892,84.856,0.0,0.0,0.0,1024.0,472064.0,31466.0,2141.0,17920684032.0,1741783040.0,13277704192.0,455471104.0
1.498,14.232,83.895,0.375,0.0,0.0,1024.0,234496.0,3376.0,1789.0,17930584064.0,1741783040.0,13283176448.0,440098816.0
0.377,12.956,86.667,0.0,0.0,0.0,0.0,0.0,1606.0,1119.0,17930493952.0,1741783040.0,13283201024.0,440164352.0
0.879,13.442,85.302,0.377,0.0,0.0,5120.0,193536.0,9232.0,1493.0,17930149888.0,1741783040.0,13276528640.0,447180800.0
1.623,13.358,83.521,1.498,0.0,0.0,0.0,565248.0,5243.0,2264.0,17933504512.0,1741783040.0,13270601728.0,449753088.0
0.876,13.642,85.482,0.0,0.0,0.0,4096.0,835584.0,3993.0,1659.0,17934856192.0,1741783040.0,13271027712.0,447975424.0
0.876,13.392,85.232,0.501,0.0,0.0,0.0,20480.0,7217.0,1733.0,17935327232.0,1741783040.0,13270675456.0,447856640.0
1.124,14.107,84.644,0.125,0.0,0.0,1024.0,164864.0,3672.0,1873.0,17937281024.0,1741783040.0,13270474752.0,446103552.0
0.377,12.830,86.792,0.0,0.0,0.0,0.0,40960.0,10065.0,1347.0,17937682432.0,1741783040.0,13270134784.0,446042112.0
2.013,13.711,83.145,1.132,0.0,0.0,5120.0,476160.0,9739.0,5153.0,17941999616.0,1741783040.0,13279277056.0,432582656.0
0.628,13.317,86.055,0.0,0.0,0.0,0.0,16384.0,24008.0,3247.0,17942237184.0,1741783040.0,13279260672.0,432361472.0
0.877,13.910,85.088,0.125,0.0,0.0,1024.0,254976.0,5880.0,1265.0,17941479424.0,1741783040.0,13293223936.0,419155968.0
0.252,13.115,86.633,0.0,0.0,0.0,0.0,0.0,2397.0,1561.0,17942360064.0,1741783040.0,13293223936.0,418275328.0
0.752,13.033,86.090,0.125,0.0,0.0,5120.0,209920.0,9458.0,1809.0,17942306816.0,1741783040.0,13272199168.0,439353344.0
1.633,13.568,84.045,0.754,0.0,0.0,1024.0,414720.0,4943.0,2070.0,17947738112.0,1741783040.0,13270577152.0,435544064.0
0.505,13.131,85.859,0.505,0.0,0.0,3072.0,596992.0,971.0,961.0,17947602944.0,1741783040.0,13270839296.0,435417088.0
4.397,13.317,82.035,0.251,0.0,0.0,5120.0,123904.0,4441.0,2431.0,17810309120.0,1741783040.0,13268840448.0,574709760.0
0.881,13.208,85.912,0.0,0.0,0.0,0.0,0.0,2817.0,2177.0,17810518016.0,1741783040.0,13274345472.0,568995840.0
0.881,13.208,85.660,0.252,0.0,0.0,1024.0,361472.0,13973.0,1613.0,17809215488.0,1741783040.0,13272248320.0,572395520.0
2.767,13.208,83.270,0.755,0.0,0.0,0.0,311296.0,13792.0,2852.0,17810399232.0,1741783040.0,13272207360.0,571252736.0
3.011,13.927,82.811,0.251,0.0,0.0,1024.0,349184.0,19786.0,8361.0,17811935232.0,1741783040.0,13273849856.0,568074240.0
0.750,13.500,85.750,0.0,0.0,0.0,0.0,12288.0,11174.0,1941.0,17812017152.0,1741783040.0,13274017792.0,567824384.0
2.491,15.193,82.316,0.0,0.0,0.0,1024.0,332800.0,4481.0,1693.0,17809186816.0,1741783040.0,13269110784.0,575561728.0
0.750,13.750,85.375,0.125,0.0,0.0,1024.0,181248.0,8524.0,1207.0,17812946944.0,1741783040.0,13274648576.0,566263808.0
2.625,13.250,83.750,0.375,0.0,0.0,0.0,282624.0,7124.0,3444.0,17816006656.0,1741783040.0,13271969792.0,565882880.0
0.756,13.350,84.635,1.259,0.0,0.0,3072.0,1133568.0,3102.0,1627.0,17815990272.0,1741791232.0,13272104960.0,565755904.0
0.879,13.693,85.302,0.126,0.0,0.0,1024.0,345088.0,7286.0,1717.0,17831968768.0,1741791232.0,13272252416.0,549629952.0
0.752,13.158,86.090,0.0,0.0,0.0,0.0,0.0,3374.0,1445.0,17832939520.0,1741791232.0,13272260608.0,548651008.0
0.624,13.733,85.518,0.125,0.0,0.0,0.0,1093632.0,16610.0,1489.0,17833345024.0,1741791232.0,13272092672.0,548413440.0
2.378,14.518,82.728,0.375,0.0,0.0,1024.0,508928.0,9725.0,4112.0,17836806144.0,1741791232.0,13274738688.0,542306304.0
1.005,13.317,84.925,0.754,0.0,0.0,5120.0,852992.0,24294.0,2259.0,17842462720.0,1741791232.0,13269336064.0,542052352.0
0.624,13.733,85.643,0.0,0.0,0.0,0.0,16384.0,2843.0,1245.0,17843830784.0,1741791232.0,13274791936.0,535228416.0
1.005,13.065,85.930,0.0,0.0,0.0,0.0,0.0,3885.0,1987.0,17844731904.0,1741791232.0,13272113152.0,537006080.0
0.879,12.940,85.804,0.251,0.0,0.126,1024.0,500736.0,11836.0,2263.0,17847635968.0,1741791232.0,13272256512.0,533958656.0
1.754,13.659,84.085,0.501,0.0,0.0,0.0,204800.0,5304.0,2354.0,17846304768.0,1741791232.0,13272317952.0,535228416.0
0.503,13.442,85.553,0.503,0.0,0.0,1024.0,787456.0,889.0,917.0,17846267904.0,1741791232.0,13272354816.0,535228416.0
1.004,12.923,85.947,0.125,0.0,0.0,4096.0,770048.0,4063.0,2263.0,17846394880.0,1741791232.0,13271965696.0,535490560.0
0.996,13.574,85.430,0.0,0.0,0.0,0.0,0.0,7396.0,1399.0,17848750080.0,1741791232.0,13272276992.0,532824064.0
1.252,13.267,85.482,0.0,0.0,0.0,0.0,106496.0,11091.0,4977.0,17849765888.0,1741791232.0,13272276992.0,531808256.0
2.747,12.984,82.772,1.498,0.0,0.0,1024.0,574464.0,9587.0,3755.0,17849901056.0,1741795328.0,13272035328.0,531910656.0
0.754,13.568,85.427,0.251,0.0,0.0,1024.0,971776.0,19332.0,1589.0,17849987072.0,1741795328.0,13274058752.0,529801216.0
1.239,14.126,84.634,0.0,0.0,0.0,0.0,12288.0,3142.0,1855.0,17850048512.0,1741795328.0,13274505216.0,529293312.0
1.242,13.292,85.217,0.248,0.0,0.0,5120.0,242688.0,2675.0,1641.0,17850056704.0,1741795328.0,13274497024.0,529293312.0
0.875,13.500,85.375,0.250,0.0,0.0,1024.0,181248.0,10054.0,1525.0,17850204160.0,1741795328.0,13272158208.0,531484672.0
1.631,13.551,84.567,0.251,0.0,0.0,0.0,184320.0,13012.0,4014.0,17852858368.0,1741799424.0,13272158208.0,528826368.0
0.754,12.940,85.804,0.503,0.0,0.0,0.0,704512.0,6097.0,1585.0,17853530112.0,1741799424.0,13272502272.0,527810560.0
0.752,14.286,84.712,0.251,0.0,0.0,24064.0,916992.0,3695.0,2841.0,17857654784.0,1741799424.0,13272510464.0,523677696.0
0.628,13.191,86.181,0.0,0.0,0.0,0.0,0.0,1944.0,1453.0,17858285568.0,1741799424.0,13272260608.0,523296768.0
1.368,13.682,84.826,0.124,0.0,0.0,1024.0,144384.0,13637.0,1717.0,17878650880.0,1741799424.0,13272211456.0,502980608.0
2.366,14.321,82.565,0.747,0.0,0.0,1024.0,340992.0,12101.0,2542.0,17881325568.0,1741803520.0,13272326144.0,500187136.0
1.882,14.304,83.438,0.376,0.0,0.0,0.0,442368.0,3572.0,1737.0,17882144768.0,1741803520.0,13271388160.0,500305920.0
0.989,14.462,84.549,0.0,0.0,0.0,0.0,20480.0,11294.0,1407.0,17882091520.0,1741803520.0,13272035328.0,499712000.0
1.250,13.375,85.250,0.125,0.0,0.0,1024.0,312320.0,4076.0,2021.0,17882705920.0,1741803520.0,13272215552.0,498917376.0
0.754,13.065,86.055,0.126,0.0,0.0,1024.0,521216.0,10375.0,1703.0,17883131904.0,1741803520.0,13271916544.0,498790400.0
2.003,13.642,84.105,0.250,0.0,0.0,0.0,303104.0,6645.0,3348.0,17886674944.0,1741807616.0,13276377088.0,490782720.0
1.126,13.267,85.106,0.501,0.0,0.0,0.0,1228800.0,4321.0,1635.0,17887784960.0,1741811712.0,13277294592.0,488751104.0
1.125,12.875,85.750,0.250,0.0,0.0,6144.0,1701888.0,5693.0,2297.0,17889456128.0,1741811712.0,13271941120.0,492433408.0
1.005,13.065,85.930,0.0,0.0,0.0,0.0,0.0,3562.0,2131.0,17889099776.0,1741811712.0,13272170496.0,492560384.0
0.748,13.716,85.411,0.125,0.0,0.0,3072.0,629760.0,14593.0,1337.0,17888890880.0,1741811712.0,13272379392.0,492560384.0
11.794,13.049,74.780,0.376,0.0,0.0,1024.0,414720.0,7087.0,4084.0,17890537472.0,1741811712.0,13272383488.0,490909696.0
1.129,14.053,84.442,0.376,0.0,0.0,0.0,1138688.0,32033.0,7435.0,17891364864.0,1741811712.0,13274382336.0,488083456.0
0.877,13.534,85.338,0.251,0.0,0.0,1024.0,377856.0,2718.0,1179.0,17891348480.0,1741811712.0,13274382336.0,488099840.0
0.626,13.141,86.108,0.125,0.0,0.0,5120.0,279552.0,1426.0,1269.0,17891815424.0,1741811712.0,13274533888.0,487481344.0
0.873,13.466,85.536,0.0,0.0,0.125,0.0,1019904.0,8417.0,1247.0,17891655680.0,1741811712.0,13271678976.0,490496000.0
1.619,14.072,83.188,1.121,0.0,0.0,1024.0,566272.0,3917.0,1940.0,17895444480.0,1741811712.0,13273858048.0,484528128.0
1.125,13.125,85.125,0.625,0.0,0.0,0.0,716800.0,2467.0,1559.0,17896173568.0,1741811712.0,13274525696.0,483131392.0
0.750,13.750,85.375,0.125,0.0,0.0,5120.0,230400.0,12489.0,1641.0,17896402944.0,1741811712.0,13268963328.0,488464384.0
0.752,13.534,85.589,0.125,0.0,0.0,1024.0,218112.0,3729.0,1551.0,17896452096.0,1741811712.0,13274120192.0,483258368.0
1.256,12.814,85.930,0.0,0.0,0.0,2560.0,690688.0,14982.0,2021.0,17896255488.0,1741811712.0,13274062848.0,483512320.0
2.253,14.518,81.977,1.252,0.0,0.0,1024.0,390144.0,12122.0,5059.0,17897967616.0,1741815808.0,13272109056.0,483749888.0
1.128,13.534,85.338,0.0,0.0,0.0,0.0,1196032.0,22755.0,2223.0,17897836544.0,1741815808.0,13272121344.0,483868672.0
6.156,13.317,80.276,0.251,0.0,0.0,5120.0,336896.0,4415.0,1997.0,17897443328.0,1741815808.0,13275697152.0,480686080.0
6.407,13.442,80.025,0.0,0.0,0.126,0.0,0.0,6221.0,1717.0,17898467328.0,1741815808.0,13273784320.0,481574912.0
1.373,13.358,85.019,0.250,0.0,0.0,1024.0,181248.0,10981.0,1897.0,17899057152.0,1741815808.0,13268500480.0,486268928.0
2.242,13.823,82.939,0.996,0.0,0.0,180224.0,282624.0,6570.0,3162.0,17902628864.0,1741815808.0,13268611072.0,482586624.0
1.131,13.568,84.422,0.879,0.0,0.0,1024.0,689152.0,2600.0,1627.0,17902645248.0,1741815808.0,13274169344.0,477011968.0
1.128,13.910,84.962,0.0,0.0,0.0,0.0,0.0,6379.0,3391.0,17903095808.0,1741815808.0,13272203264.0,478527488.0
0.628,13.065,86.307,0.0,0.0,0.0,1024.0,291840.0,2199.0,1753.0,17903112192.0,1741815808.0,13272186880.0,478527488.0
1.122,14.214,84.040,0.623,0.0,0.0,65536.0,851968.0,20969.0,5813.0,17902882816.0,1741815808.0,13272027136.0,478916608.0
1.631,12.923,84.818,0.627,0.0,0.0,0.0,270336.0,13214.0,3100.0,17906630656.0,1741819904.0,13272059904.0,475131904.0
1.757,14.178,83.940,0.125,0.0,0.0,1024.0,848896.0,11859.0,1735.0,17910153216.0,1741819904.0,13287317504.0,456351744.0
1.128,13.910,84.837,0.0,0.0,0.125,0.0,12288.0,9341.0,1407.0,17907425280.0,1741819904.0,13281046528.0,465350656.0
0.251,12.907,86.842,0.0,0.0,0.0,0.0,0.0,1659.0,1033.0,17907474432.0,1741819904.0,13281046528.0,465301504.0
0.876,13.642,85.357,0.125,0.0,0.0,1024.0,283648.0,9789.0,1551.0,17907154944.0,1741819904.0,13271461888.0,475205632.0
1.631,13.300,84.442,0.627,0.0,0.0,0.0,458752.0,6784.0,2954.0,17906475008.0,1741819904.0,13278609408.0,468738048.0
0.754,13.317,84.925,1.005,0.0,0.0,1024.0,513024.0,2801.0,1483.0,17911435264.0,1741824000.0,13272866816.0,469516288.0
0.876,13.392,85.732,0.0,0.0,0.0,0.0,0.0,7161.0,1717.0,17911349248.0,1741824000.0,13275508736.0,466960384.0
0.999,13.608,85.268,0.125,0.0,0.0,5120.0,701440.0,2749.0,1741.0,17912160256.0,1741824000.0,13269364736.0,472293376.0
1.117,13.648,85.112,0.124,0.0,0.0,11264.0,2366464.0,15237.0,1641.0,17912303616.0,1741824000.0,13269348352.0,472166400.0
2.503,14.518,82.103,0.876,0.0,0.0,390144.0,5579776.0,8844.0,4230.0,17913630720.0,1741824000.0,13279076352.0,461111296.0
0.881,12.956,85.409,0.755,0.0,0.0,1024.0,750592.0,24040.0,2449.0,17913753600.0,1741828096.0,13279076352.0,460984320.0
0.503,13.317,86.055,0.126,0.0,0.0,1024.0,230400.0,3123.0,1427.0,17914449920.0,1741828096.0,13277364224.0,462000128.0
0.377,13.208,86.415,0.0,0.0,0.0,0.0,0.0,2322.0,1227.0,17914445824.0,1741828096.0,13278638080.0,460730368.0
0.503,13.082,86.415,0.0,0.0,0.0,1024.0,521216.0,9566.0,1739.0,17912795136.0,1741828096.0,13278638080.0,462381056.0
1.892,13.241,84.363,0.504,0.0,0.0,5120.0,349184.0,5772.0,2582.0,17913847808.0,1741828096.0,13283020800.0,456945664.0
1.003,13.659,84.962,0.376,0.0,0.0,1024.0,1274880.0,4125.0,1593.0,17915006976.0,1741832192.0,13287333888.0,451469312.0
0.505,13.131,86.364,0.0,0.0,0.0,1024.0,160768.0,3705.0,2077.0,17915592704.0,1741832192.0,13270581248.0,467636224.0
0.625,13.500,85.875,0.0,0.0,0.0,0.0,0.0,1856.0,1331.0,17915211776.0,1741832192.0,13270962176.0,467636224.0
0.503,13.317,85.804,0.377,0.0,0.0,1024.0,1156096.0,8138.0,1273.0,17913942016.0,1741832192.0,13280104448.0,459763712.0
2.005,12.782,84.586,0.627,0.0,0.0,0.0,270336.0,6270.0,3531.0,17919291392.0,1741832192.0,13280063488.0,454455296.0
1.132,13.333,83.648,1.887,0.0,0.0,5120.0,1086464.0,26774.0,7001.0,17920483328.0,1741840384.0,13283213312.0,450105344.0
2.889,13.317,83.668,0.126,0.0,0.0,2560.0,1198592.0,3035.0,1655.0,17919975424.0,1741840384.0,13288513536.0,445313024.0
1.259,13.098,85.642,0.0,0.0,0.0,1024.0,164864.0,4334.0,2021.0,17919975424.0,1741840384.0,13280768000.0,453058560.0
3.491,13.716,82.045,0.623,0.0,0.125,0.0,5701632.0,11401.0,1973.0,17919918080.0,1741840384.0,13278412800.0,455471104.0
4.660,11.839,82.997,0.504,0.0,0.0,1024.0,422912.0,6387.0,2852.0,17925214208.0,1741840384.0,13306384384.0,422203392.0
2.408,1.267,95.437,0.887,0.0,0.0,0.0,884736.0,1465.0,1179.0,17742110720.0,1741840384.0,13306617856.0,605073408.0
2.130,1.504,96.366,0.0,0.0,0.0,0.0,0.0,15008.0,2757.0,17741660160.0,1741840384.0,13269630976.0,642510848.0
2.261,1.508,96.231,0.0,0.0,0.0,0.0,0.0,3699.0,2285.0,17741455360.0,1741840384.0,13269962752.0,642383872.0
3.890,1.255,94.856,0.0,0.0,0.0,0.0,49152.0,15060.0,1891.0,17740775424.0,1741844480.0,13302304768.0,610717696.0
3.914,1.641,94.192,0.253,0.0,0.0,0.0,225280.0,13180.0,2506.0,17746124800.0,1741844480.0,13293096960.0,614576128.0
