"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_face_pair_verification_20.csv -cdn -m",,,,"Date:","03 Aug 2015 00:56:27 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
1.506,1.004,97.491,0.0,0.0,0.0,0.0,0.0,9380.0,1598.0,17922658304.0,1355960320.0,13873131520.0,243892224.0
13.005,1.389,85.227,0.253,0.0,0.126,0.0,286720.0,24780.0,28748.0,17923129344.0,1355960320.0,13868089344.0,248463360.0
7.663,1.759,90.578,0.0,0.0,0.0,0.0,0.0,14023.0,15546.0,17923612672.0,1355960320.0,13871923200.0,244146176.0
4.666,1.387,93.190,0.631,0.0,0.126,1024.0,82944.0,10936.0,3744.0,17928028160.0,1355960320.0,13877293056.0,234360832.0
2.020,1.263,96.717,0.0,0.0,0.0,0.0,0.0,1994.0,1262.0,17926983680.0,1355960320.0,13876768768.0,235929600.0
13.200,1.619,85.056,0.0,0.0,0.125,0.0,0.0,37731.0,25598.0,17929719808.0,1355960320.0,13874196480.0,235765760.0
7.006,1.019,91.338,0.510,0.0,0.127,0.0,266240.0,16736.0,17938.0,17930592256.0,1355960320.0,13869797376.0,239292416.0
2.146,1.515,96.086,0.253,0.0,0.0,57344.0,86016.0,23734.0,2744.0,17934409728.0,1355960320.0,13871849472.0,233422848.0
2.900,2.018,94.704,0.378,0.0,0.0,0.0,53248.0,7336.0,3135.0,17933664256.0,1355960320.0,13872173056.0,233844736.0
10.038,2.008,87.829,0.0,0.0,0.125,0.0,0.0,20282.0,23664.0,17934049280.0,1355960320.0,13869527040.0,236105728.0
9.975,1.136,88.763,0.0,0.0,0.126,0.0,0.0,26786.0,22706.0,17933950976.0,1355960320.0,13870956544.0,234774528.0
2.013,1.761,95.597,0.629,0.0,0.0,0.0,602112.0,2946.0,3634.0,17934893056.0,1355960320.0,13866938368.0,237850624.0
3.242,1.746,94.514,0.499,0.0,0.0,1024.0,111616.0,6704.0,4812.0,17935159296.0,1355960320.0,13871562752.0,232960000.0
10.553,1.131,86.809,1.382,0.0,0.126,0.0,405504.0,18893.0,19966.0,17937760256.0,1355964416.0,13871521792.0,230395904.0
10.480,1.136,88.258,0.0,0.0,0.126,0.0,0.0,19986.0,23248.0,17937166336.0,1355964416.0,13872242688.0,230268928.0
3.008,1.253,95.739,0.0,0.0,0.0,0.0,0.0,11967.0,6696.0,17938223104.0,1355964416.0,13872365568.0,229089280.0
6.117,2.372,91.511,0.0,0.0,0.0,0.0,823296.0,12294.0,12187.0,17949634560.0,1334398976.0,13871702016.0,239906816.0
10.723,2.369,86.284,0.499,0.0,0.125,21504.0,304128.0,36319.0,28744.0,17948307456.0,1334398976.0,13868896256.0,244039680.0
11.252,1.517,86.852,0.253,0.0,0.126,0.0,233472.0,23614.0,22830.0,17952182272.0,1334403072.0,13868867584.0,240189440.0
1.385,1.134,96.851,0.630,0.0,0.0,0.0,81920.0,2580.0,2820.0,17952874496.0,1334403072.0,13863428096.0,244936704.0
1.006,0.881,98.113,0.0,0.0,0.0,0.0,0.0,9169.0,1176.0,17952256000.0,1334403072.0,13865918464.0,243064832.0
8.207,1.389,89.520,0.631,0.0,0.253,0.0,876544.0,17586.0,20708.0,17952583680.0,1334403072.0,13866512384.0,242143232.0
14.956,1.648,83.016,0.380,0.0,0.0,1024.0,78848.0,22317.0,24906.0,17956102144.0,1334403072.0,13866016768.0,239120384.0
4.391,1.506,93.476,0.627,0.0,0.0,0.0,233472.0,9917.0,3684.0,17960525824.0,1334403072.0,13873164288.0,227549184.0
3.788,1.515,94.697,0.0,0.0,0.0,0.0,0.0,3872.0,1622.0,17960742912.0,1310384128.0,13884805120.0,239710208.0


"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_face_pair_verification_20.csv -cdn -m",,,,"Date:","03 Aug 2015 01:01:55 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
2.212,1.418,95.794,0.566,0.000,0.010,202726.350,284236.658,0.0,0.0,17746264064.0,1310392320.0,13854695424.0,484290560.0
15.617,1.763,82.620,0.0,0.0,0.0,0.0,0.0,47857.0,1830202.0,17869398016.0,1310392320.0,13857411072.0,358440960.0
1.633,1.256,95.226,1.884,0.0,0.0,0.0,835584.0,29636.0,636955.0,17871138816.0,1310396416.0,13855100928.0,359006208.0
2.911,1.266,95.063,0.759,0.0,0.0,0.0,90112.0,13159.0,174084.0,17869373440.0,1310400512.0,13866774528.0,349093888.0
1.387,1.135,97.478,0.0,0.0,0.0,0.0,0.0,7531.0,20497.0,17870356480.0,1310400512.0,13866344448.0,348540928.0
1.743,1.121,97.136,0.0,0.0,0.0,0.0,0.0,3133.0,2074.0,17870700544.0,1310400512.0,13854425088.0,360116224.0
1.384,1.761,96.855,0.0,0.0,0.0,0.0,0.0,10688.0,1920.0,17871466496.0,1310400512.0,13853749248.0,360026112.0
1.639,1.261,93.695,3.405,0.0,0.0,1024.0,1332224.0,5537.0,2660.0,17871179776.0,1310400512.0,13855346688.0,358715392.0
9.649,3.258,87.093,0.0,0.0,0.0,0.0,0.0,4259.0,1956.0,17876086784.0,1310400512.0,13852229632.0,356925440.0
1.748,1.748,95.880,0.624,0.0,0.0,0.0,98304.0,4072.0,1784.0,17877118976.0,1310408704.0,13842235392.0,365879296.0
1.258,1.635,97.107,0.0,0.0,0.0,0.0,12288.0,3796.0,7116.0,17877159936.0,1310408704.0,13842436096.0,365637632.0
1.631,1.380,96.989,0.0,0.0,0.0,0.0,0.0,13948.0,2114.0,17877286912.0,1310408704.0,13841379328.0,366567424.0
1.132,1.132,97.358,0.377,0.0,0.0,0.0,303104.0,11604.0,1372.0,17876766720.0,1310408704.0,13841661952.0,366804992.0
2.757,1.128,96.115,0.0,0.0,0.0,1024.0,123904.0,26754.0,2836.0,17879375872.0,1310408704.0,13855498240.0,350359552.0
1.382,0.879,97.111,0.503,0.0,0.126,0.0,32768.0,3736.0,1406.0,17879900160.0,1310408704.0,13856911360.0,348422144.0
0.878,0.878,98.243,0.0,0.0,0.0,0.0,0.0,2110.0,1260.0,17880809472.0,1310408704.0,13842624512.0,361799680.0
1.136,0.758,98.106,0.0,0.0,0.0,0.0,0.0,8889.0,1230.0,17880309760.0,1310408704.0,13842690048.0,362233856.0
1.509,1.006,95.094,2.390,0.0,0.0,0.0,462848.0,9828.0,1876.0,17879707648.0,1310408704.0,13852508160.0,353017856.0
2.861,1.493,95.398,0.249,0.0,0.0,0.0,57344.0,11142.0,2260.0,17883688960.0,1310412800.0,13855268864.0,346271744.0
1.256,1.256,97.487,0.0,0.0,0.0,0.0,4096.0,2144.0,1508.0,17884962816.0,1310412800.0,13846675456.0,353591296.0
1.373,1.124,97.503,0.0,0.0,0.0,0.0,0.0,12490.0,1254.0,17885237248.0,1310412800.0,13842927616.0,357064704.0
1.258,0.881,97.862,0.0,0.0,0.0,0.0,0.0,22501.0,1940.0,17885310976.0,1310412800.0,13853667328.0,346251264.0
1.627,1.252,95.369,1.627,0.0,0.125,0.0,282624.0,22954.0,1340.0,17885474816.0,1310412800.0,13842489344.0,357265408.0
4.135,2.506,93.358,0.0,0.0,0.0,0.0,12288.0,12066.0,4575.0,17888071680.0,1310412800.0,13841915904.0,355241984.0
1.757,1.004,96.361,0.878,0.0,0.0,1024.0,160768.0,11877.0,2032.0,17888350208.0,1310416896.0,13849862144.0,347013120.0
1.382,0.628,97.990,0.0,0.0,0.0,0.0,0.0,3164.0,1918.0,17888096256.0,1310416896.0,13849878528.0,347250688.0
1.639,1.639,96.721,0.0,0.0,0.0,0.0,0.0,9057.0,1396.0,17889230848.0,1310416896.0,13842259968.0,353734656.0
2.128,1.252,95.494,1.126,0.0,0.0,0.0,229376.0,2902.0,2386.0,17878634496.0,1310416896.0,13842571264.0,364019712.0
2.390,1.384,95.472,0.755,0.0,0.0,0.0,524288.0,5866.0,2218.0,17883602944.0,1310420992.0,13842599936.0,359018496.0
10.493,1.011,87.611,0.885,0.0,0.0,0.0,77824.0,5470.0,1384.0,17882869760.0,1310437376.0,13852930048.0,349405184.0
2.771,1.259,95.970,0.0,0.0,0.0,0.0,0.0,2794.0,1272.0,17883009024.0,1310437376.0,13877956608.0,324239360.0
